,game_id,team,home_away,pts_scored_last_5_games,pts_scored_season,pts_conceded_last_5_games,pts_conceded_season,totalyYds_gained_last_5,totalyYds_gained_season,passing_yds_gained_last_5,passing_yds_gained_season,rushing_yds_gained_last_5,rushing_yds_gained_season,totalyYds_allowed_last_5,totalyYds_allowed_season,passing_yds_allowed_last_5,passing_yds_allowed_season,rushing_yds_allowed_last_5,rushing_yds_allowed_season,penalty_yds_awarded_last_5,penalty_yds_awarded_season,penalty_yds_conceded_last_5,penalty_yds_conceded_season,first_downs_gained_last_5,first_downs_gained_season,first_downs_conceded_last_5,first_downs_conceded_season,turnovers_won_last_5,turnovers_won_season,turnovers_conceded_last_5,turnovers_conceded_season,opp_team,opp_pts_scored_last_5_games,opp_pts_scored_season,opp_pts_conceded_last_5_games,opp_pts_conceded_season,opp_totalyYds_gained_last_5,opp_totalyYds_gained_season,opp_passing_yds_gained_last_5,opp_passing_yds_gained_season,opp_rushing_yds_gained_last_5,opp_rushing_yds_gained_season,opp_totalyYds_allowed_last_5,opp_totalyYds_allowed_season,opp_passing_yds_allowed_last_5,opp_passing_yds_allowed_season,opp_rushing_yds_allowed_last_5,opp_rushing_yds_allowed_season,opp_penalty_yds_awarded_last_5,opp_penalty_yds_awarded_season,opp_penalty_yds_conceded_last_5,opp_penalty_yds_conceded_season,opp_first_downs_gained_last_5,opp_first_downs_gained_season,opp_first_downs_conceded_last_5,opp_first_downs_conceded_season,opp_turnovers_won_last_5,opp_turnovers_won_season,opp_turnovers_conceded_last_5,opp_turnovers_conceded_season
284,56929,ATL,home,24.0,24.0,31.0,31.0,374.0,374.0,322.0,322.0,52.0,52.0,371.0,371.0,281.0,281.0,90.0,90.0,74.0,74.0,48.0,48.0,19.0,19.0,20.0,20.0,1.0,1.0,0.0,0.0,OAK,35.0,35.0,34.0,34.0,486.0,486.0,319.0,319.0,167.0,167.0,508.0,508.0,420.0,420.0,88.0,88.0,141.0,141.0,53.0,53.0,25.0,25.0,27.0,27.0,1.0,1.0,0.0,0.0
285,56930,JAX,home,23.0,23.0,27.0,27.0,348.0,348.0,300.0,300.0,48.0,48.0,294.0,294.0,199.0,199.0,95.0,95.0,79.0,79.0,24.0,24.0,20.0,20.0,18.0,18.0,0.0,0.0,1.0,1.0,SD,27.0,27.0,33.0,33.0,388.0,388.0,233.0,233.0,155.0,155.0,413.0,413.0,330.0,330.0,83.0,83.0,30.0,30.0,46.0,46.0,25.0,25.0,26.0,26.0,1.0,1.0,0.0,0.0
286,56931,GB,home,27.0,27.0,23.0,23.0,294.0,294.0,199.0,199.0,95.0,95.0,348.0,348.0,300.0,300.0,48.0,48.0,24.0,24.0,79.0,79.0,18.0,18.0,20.0,20.0,1.0,1.0,0.0,0.0,MIN,25.0,25.0,16.0,16.0,301.0,301.0,236.0,236.0,65.0,65.0,316.0,316.0,252.0,252.0,64.0,64.0,39.0,39.0,10.0,10.0,15.0,15.0,19.0,19.0,3.0,3.0,0.0,0.0
287,56932,PHI,home,29.0,29.0,10.0,10.0,403.0,403.0,270.0,270.0,133.0,133.0,288.0,288.0,168.0,168.0,120.0,120.0,46.0,46.0,15.0,15.0,23.0,23.0,14.0,14.0,1.0,1.0,0.0,0.0,CHI,14.0,14.0,23.0,23.0,258.0,258.0,185.0,185.0,73.0,73.0,346.0,346.0,215.0,215.0,131.0,131.0,30.0,30.0,69.0,69.0,14.0,14.0,17.0,17.0,1.0,1.0,1.0,1.0
288,56933,HOU,home,21.0,21.0,13.0,13.0,348.5,348.5,234.5,234.5,114.0,114.0,274.5,274.5,178.5,178.5,96.0,96.0,56.5,56.5,53.5,53.5,16.0,16.0,14.0,14.0,2.0,2.0,1.5,1.5,NE,27.0,27.0,22.5,22.5,414.0,414.0,280.5,280.5,133.5,133.5,401.5,401.5,320.5,320.5,81.0,81.0,67.0,67.0,53.5,53.5,24.0,24.0,22.0,22.0,2.0,2.0,1.5,1.5
289,56934,ARI,home,30.5,30.5,15.0,15.0,380.0,380.0,283.5,283.5,96.5,96.5,334.5,334.5,239.0,239.0,95.5,95.5,44.0,44.0,54.0,54.0,20.5,20.5,20.0,20.0,3.5,3.5,0.0,0.0,BUF,19.0,19.0,25.0,25.0,276.5,276.5,201.0,201.0,75.5,75.5,400.5,400.5,297.5,297.5,103.0,103.0,74.0,74.0,42.5,42.5,13.5,13.5,23.0,23.0,1.0,1.0,0.5,0.5
290,56935,MIN,home,21.0,21.0,15.0,15.0,292.5,292.5,245.0,245.0,47.5,47.5,289.5,289.5,216.0,216.0,73.5,73.5,88.0,88.0,41.0,41.0,15.0,15.0,19.5,19.5,3.0,3.0,0.5,0.5,CAR,33.0,33.0,24.0,24.0,431.0,431.0,264.5,264.5,166.5,166.5,304.5,304.5,198.0,198.0,106.5,106.5,67.5,67.5,36.0,36.0,23.5,23.5,18.5,18.5,3.0,3.0,2.5,2.5
291,56936,DEN,home,27.5,27.5,20.0,20.0,353.5,353.5,212.5,212.5,141.0,141.0,293.0,293.0,173.0,173.0,120.0,120.0,38.0,38.0,89.5,89.5,22.5,22.5,20.0,20.0,1.5,1.5,2.0,2.0,CIN,19.5,19.5,23.0,23.0,396.5,396.5,345.0,345.0,51.5,51.5,357.0,357.0,219.0,219.0,138.0,138.0,37.5,37.5,74.5,74.5,19.5,19.5,20.5,20.5,1.5,1.5,1.5,1.5
292,56937,DET,home,27.0,27.0,25.5,25.5,411.5,411.5,285.0,285.0,126.5,126.5,406.5,406.5,296.0,296.0,110.5,110.5,104.0,104.0,64.0,64.0,25.0,25.0,23.5,23.5,0.5,0.5,0.5,0.5,GB,20.5,20.5,20.0,20.0,278.5,278.5,189.5,189.5,89.0,89.0,316.0,316.0,277.0,277.0,39.0,39.0,48.0,48.0,108.0,108.0,19.0,19.0,17.5,17.5,1.0,1.0,1.5,1.5
293,56938,BAL,home,19.0,19.0,13.5,13.5,345.0,345.0,263.5,263.5,81.5,81.5,273.5,273.5,168.5,168.5,105.0,105.0,32.0,32.0,74.0,74.0,20.0,20.0,14.0,14.0,1.0,1.0,1.5,1.5,JAX,18.5,18.5,32.5,32.5,368.0,368.0,309.5,309.5,58.5,58.5,325.5,325.5,203.0,203.0,122.5,122.5,86.0,86.0,23.5,23.5,20.0,20.0,21.5,21.5,0.5,0.5,2.0,2.0
294,56939,CLE,home,15.0,15.0,27.0,27.0,337.5,337.5,205.0,205.0,132.5,132.5,392.5,392.5,286.0,286.0,106.5,106.5,37.0,37.0,37.5,37.5,15.5,15.5,22.5,22.5,1.0,1.0,1.5,1.5,MIA,17.0,17.0,21.5,21.5,340.5,340.5,273.5,273.5,67.0,67.0,408.5,408.5,272.0,272.0,136.5,136.5,44.5,44.5,67.0,67.0,17.0,17.0,25.0,25.0,1.5,1.5,2.0,2.0
295,56940,WAS,home,19.5,19.5,32.5,32.5,408.0,408.0,339.5,339.5,68.5,68.5,407.5,407.5,283.0,283.0,124.5,124.5,53.0,53.0,60.0,60.0,21.0,21.0,23.5,23.5,1.0,1.0,1.5,1.5,NYG,18.0,18.0,16.0,16.0,366.5,366.5,278.0,278.0,88.5,88.5,308.0,308.0,237.0,237.0,71.0,71.0,32.5,32.5,63.0,63.0,20.0,20.0,20.0,20.0,0.0,0.0,2.0,2.0
296,56941,OAK,home,31.5,31.5,34.5,34.5,470.0,470.0,309.0,309.0,161.0,161.0,518.0,518.0,404.5,404.5,113.5,113.5,99.5,99.5,63.0,63.0,27.0,27.0,27.0,27.0,1.0,1.0,0.0,0.0,TEN,16.0,16.0,20.0,20.0,339.5,339.5,238.0,238.0,101.5,101.5,338.0,338.0,237.0,237.0,101.0,101.0,46.5,46.5,88.5,88.5,20.5,20.5,18.5,18.5,0.5,0.5,2.0,2.0
297,56942,SF,home,27.5,27.5,23.0,23.0,311.0,311.0,203.5,203.5,107.5,107.5,357.0,357.0,236.5,236.5,120.5,120.5,30.0,30.0,76.0,76.0,22.0,22.0,18.0,18.0,3.0,3.0,2.0,2.0,SEA,7.5,7.5,9.5,9.5,329.0,329.0,239.5,239.5,89.5,89.5,252.5,252.5,188.5,188.5,64.0,64.0,91.5,91.5,59.0,59.0,19.0,19.0,14.0,14.0,0.0,0.0,2.0,2.0
298,56943,LA,home,4.5,4.5,15.5,15.5,234.0,234.0,169.5,169.5,64.5,64.5,313.0,313.0,204.5,204.5,108.5,108.5,90.0,90.0,62.0,62.0,13.5,13.5,22.5,22.5,1.5,1.5,1.0,1.0,TB,19.0,19.0,32.0,32.0,338.5,338.5,251.0,251.0,87.5,87.5,395.0,395.0,318.5,318.5,76.5,76.5,43.5,43.5,52.0,52.0,20.5,20.5,19.5,19.5,0.0,0.0,3.0,3.0
299,56946,PIT,home,31.0,31.0,16.0,16.0,404.5,404.5,269.0,269.0,135.5,135.5,398.0,398.0,347.5,347.5,50.5,50.5,67.5,67.5,43.0,43.0,21.0,21.0,19.5,19.5,2.0,2.0,1.5,1.5,PHI,29.0,29.0,12.0,12.0,341.5,341.5,225.0,225.0,116.5,116.5,286.0,286.0,194.0,194.0,92.0,92.0,40.0,40.0,37.5,37.5,22.0,22.0,15.0,15.0,2.0,2.0,0.0,0.0
300,56944,SD,home,32.5,32.5,23.5,23.5,372.5,372.5,220.0,220.0,152.5,152.5,400.5,400.5,324.5,324.5,76.0,76.0,26.5,26.5,69.5,69.5,25.0,25.0,23.0,23.0,2.0,2.0,0.5,0.5,IND,27.5,27.5,36.5,36.5,351.5,351.5,269.0,269.0,82.5,82.5,424.0,424.0,299.0,299.0,125.0,125.0,69.5,69.5,62.0,62.0,22.0,22.0,26.0,26.0,0.5,0.5,1.0,1.0
301,56945,NYJ,home,29.5,29.5,27.0,27.0,416.5,416.5,279.0,279.0,137.5,137.5,387.0,387.0,315.5,315.5,71.5,71.5,72.5,72.5,51.5,51.5,25.0,25.0,17.0,17.0,1.0,1.0,1.0,1.0,KC,22.5,22.5,23.0,23.0,352.0,352.0,251.0,251.0,101.0,101.0,369.5,369.5,243.5,243.5,126.0,126.0,61.5,61.5,37.0,37.0,20.0,20.0,20.0,20.0,1.0,1.0,2.0,2.0
302,56947,CHI,home,14.0,14.0,26.0,26.0,271.0,271.0,202.5,202.5,68.5,68.5,313.0,313.0,197.5,197.5,115.5,115.5,45.0,45.0,51.5,51.5,15.0,15.0,19.0,19.0,0.5,0.5,2.0,2.0,DAL,23.0,23.0,21.5,21.5,354.0,354.0,252.5,252.5,101.5,101.5,374.0,374.0,276.5,276.5,97.5,97.5,44.5,44.5,45.5,45.5,24.0,24.0,21.0,21.0,1.0,1.0,0.5,0.5
303,56948,ATL,home,29.5,29.5,29.5,29.5,451.0,451.0,355.5,355.5,95.5,95.5,412.5,412.5,290.0,290.0,122.5,122.5,73.5,73.5,53.0,53.0,23.0,23.0,24.5,24.5,0.5,0.5,0.5,0.5,NO,23.5,23.5,25.5,25.5,398.0,398.0,333.5,333.5,64.5,64.5,451.5,451.5,336.0,336.0,115.5,115.5,64.5,64.5,83.0,83.0,21.5,21.5,23.5,23.5,1.5,1.5,0.5,0.5
304,56949,MIA,home,21.333333333333332,21.333333333333332,22.333333333333332,22.333333333333332,369.0,369.0,286.0,286.0,83.0,83.0,415.6666666666667,415.6666666666667,268.3333333333333,268.3333333333333,147.33333333333334,147.33333333333334,52.0,52.0,75.0,75.0,19.0,19.0,23.666666666666668,23.666666666666668,1.3333333333333333,1.3333333333333333,2.3333333333333335,2.3333333333333335,CIN,18.666666666666668,18.666666666666668,25.0,25.0,375.0,375.0,293.0,293.0,82.0,82.0,356.3333333333333,356.3333333333333,247.0,247.0,109.33333333333333,109.33333333333333,48.0,48.0,63.333333333333336,63.333333333333336,19.666666666666668,19.666666666666668,20.666666666666668,20.666666666666668,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.6666666666666667
305,56950,IND,home,27.0,27.0,31.666666666666668,31.666666666666668,371.0,371.0,285.0,285.0,86.0,86.0,401.3333333333333,401.3333333333333,305.6666666666667,305.6666666666667,95.66666666666667,95.66666666666667,68.33333333333333,68.33333333333333,68.0,68.0,22.666666666666668,22.666666666666668,23.0,23.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,JAX,18.0,18.0,28.0,28.0,317.3333333333333,317.3333333333333,262.3333333333333,262.3333333333333,55.0,55.0,311.3333333333333,311.3333333333333,201.66666666666666,201.66666666666666,109.66666666666667,109.66666666666667,82.33333333333333,82.33333333333333,35.0,35.0,18.0,18.0,20.333333333333332,20.333333333333332,1.3333333333333333,1.3333333333333333,2.3333333333333335,2.3333333333333335
306,56951,CAR,home,25.333333333333332,25.333333333333332,23.333333333333332,23.333333333333332,389.3333333333333,389.3333333333333,243.33333333333334,243.33333333333334,146.0,146.0,273.3333333333333,273.3333333333333,183.0,183.0,90.33333333333333,90.33333333333333,66.66666666666667,66.66666666666667,38.0,38.0,21.666666666666668,21.666666666666668,16.666666666666668,16.666666666666668,2.0,2.0,2.6666666666666665,2.6666666666666665,ATL,34.666666666666664,34.666666666666664,30.333333333333332,30.333333333333332,448.0,448.0,312.0,312.0,136.0,136.0,433.0,433.0,313.0,313.0,120.0,120.0,60.666666666666664,60.666666666666664,60.333333333333336,60.333333333333336,24.0,24.0,27.0,27.0,1.0,1.0,0.3333333333333333,0.3333333333333333
307,56952,OAK,home,26.666666666666668,26.666666666666668,26.333333333333332,26.333333333333332,436.0,436.0,287.6666666666667,287.6666666666667,148.33333333333334,148.33333333333334,476.3333333333333,476.3333333333333,340.3333333333333,340.3333333333333,136.0,136.0,85.66666666666667,85.66666666666667,65.33333333333333,65.33333333333333,23.666666666666668,23.666666666666668,24.333333333333332,24.333333333333332,1.6666666666666667,1.6666666666666667,0.3333333333333333,0.3333333333333333,BAL,19.0,19.0,14.666666666666666,14.666666666666666,324.3333333333333,324.3333333333333,242.0,242.0,82.33333333333333,82.33333333333333,254.33333333333334,254.33333333333334,168.33333333333334,168.33333333333334,86.0,86.0,40.666666666666664,40.666666666666664,74.33333333333333,74.33333333333333,19.333333333333332,19.333333333333332,14.0,14.0,1.6666666666666667,1.6666666666666667,2.0,2.0
308,56953,DET,home,27.0,27.0,28.333333333333332,28.333333333333332,413.6666666666667,413.6666666666667,312.6666666666667,312.6666666666667,101.0,101.0,379.0,379.0,264.3333333333333,264.3333333333333,114.66666666666667,114.66666666666667,98.0,98.0,57.666666666666664,57.666666666666664,24.0,24.0,21.333333333333332,21.333333333333332,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,CHI,15.0,15.0,27.666666666666668,27.666666666666668,310.6666666666667,310.6666666666667,240.66666666666666,240.66666666666666,70.0,70.0,357.6666666666667,357.6666666666667,214.33333333333334,214.33333333333334,143.33333333333334,143.33333333333334,45.0,45.0,49.333333333333336,49.333333333333336,17.0,17.0,21.0,21.0,0.6666666666666666,0.6666666666666666,2.0,2.0
309,56954,TEN,home,14.0,14.0,19.0,19.0,357.3333333333333,357.3333333333333,229.33333333333334,229.33333333333334,128.0,128.0,348.0,348.0,239.66666666666666,239.66666666666666,108.33333333333333,108.33333333333333,54.333333333333336,54.333333333333336,78.33333333333333,78.33333333333333,20.0,20.0,18.0,18.0,0.6666666666666666,0.6666666666666666,2.3333333333333335,2.3333333333333335,HOU,14.0,14.0,17.666666666666668,17.666666666666668,327.0,327.0,214.66666666666666,214.66666666666666,112.33333333333333,112.33333333333333,277.0,277.0,151.33333333333334,151.33333333333334,125.66666666666667,125.66666666666667,52.0,52.0,40.666666666666664,40.666666666666664,17.0,17.0,14.333333333333334,14.333333333333334,1.3333333333333333,1.3333333333333333,2.0,2.0
310,56955,BUF,home,23.666666666666668,23.666666666666668,22.666666666666668,22.666666666666668,283.0,283.0,163.33333333333334,163.33333333333334,119.66666666666667,119.66666666666667,383.0,383.0,277.3333333333333,277.3333333333333,105.66666666666667,105.66666666666667,74.33333333333333,74.33333333333333,45.0,45.0,14.333333333333334,14.333333333333334,23.666666666666668,23.666666666666668,2.3333333333333335,2.3333333333333335,0.6666666666666666,0.6666666666666666,NE,27.0,27.0,15.0,15.0,370.0,370.0,219.33333333333334,219.33333333333334,150.66666666666666,150.66666666666666,362.3333333333333,362.3333333333333,272.0,272.0,90.33333333333333,90.33333333333333,49.666666666666664,49.666666666666664,50.0,50.0,21.0,21.0,21.0,21.0,2.3333333333333335,2.3333333333333335,1.0,1.0
311,56956,SEA,home,17.333333333333332,17.333333333333332,12.333333333333334,12.333333333333334,358.6666666666667,358.6666666666667,256.6666666666667,256.6666666666667,102.0,102.0,253.0,253.0,165.33333333333334,165.33333333333334,87.66666666666667,87.66666666666667,77.66666666666667,77.66666666666667,51.0,51.0,18.666666666666668,18.666666666666668,13.333333333333334,13.333333333333334,0.3333333333333333,0.3333333333333333,2.0,2.0,NYJ,20.666666666666668,20.666666666666668,26.0,26.0,379.3333333333333,379.3333333333333,248.66666666666666,248.66666666666666,130.66666666666666,130.66666666666666,355.6666666666667,355.6666666666667,284.0,284.0,71.66666666666667,71.66666666666667,53.333333333333336,53.333333333333336,54.0,54.0,22.333333333333332,22.333333333333332,17.333333333333332,17.333333333333332,1.0,1.0,3.3333333333333335,3.3333333333333335
312,56957,CLE,home,18.0,18.0,28.0,28.0,368.3333333333333,368.3333333333333,223.66666666666666,223.66666666666666,144.66666666666666,144.66666666666666,403.6666666666667,403.6666666666667,294.3333333333333,294.3333333333333,109.33333333333333,109.33333333333333,55.0,55.0,47.333333333333336,47.333333333333336,17.333333333333332,17.333333333333332,22.666666666666668,22.666666666666668,1.6666666666666667,1.6666666666666667,1.3333333333333333,1.3333333333333333,WAS,22.666666666666668,22.666666666666668,30.666666666666668,30.666666666666668,406.3333333333333,406.3333333333333,330.6666666666667,330.6666666666667,75.66666666666667,75.66666666666667,424.0,424.0,301.0,301.0,123.0,123.0,58.666666666666664,58.666666666666664,82.66666666666667,82.66666666666667,20.666666666666668,20.666666666666668,25.0,25.0,1.6666666666666667,1.6666666666666667,1.3333333333333333,1.3333333333333333
313,56958,DEN,home,28.0,28.0,19.0,19.0,354.0,354.0,242.66666666666666,242.66666666666666,111.33333333333333,111.33333333333333,306.0,306.0,178.33333333333334,178.33333333333334,127.66666666666667,127.66666666666667,39.0,39.0,82.66666666666667,82.66666666666667,22.0,22.0,20.0,20.0,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,TB,23.333333333333332,23.333333333333332,33.666666666666664,33.666666666666664,383.0,383.0,297.0,297.0,86.0,86.0,370.0,370.0,273.3333333333333,273.3333333333333,96.66666666666667,96.66666666666667,55.666666666666664,55.666666666666664,57.666666666666664,57.666666666666664,23.666666666666668,23.666666666666668,19.0,19.0,0.6666666666666666,0.6666666666666666,2.6666666666666665,2.6666666666666665
314,56959,LA,home,15.333333333333334,15.333333333333334,21.0,21.0,262.6666666666667,262.6666666666667,174.0,174.0,88.66666666666667,88.66666666666667,366.0,366.0,266.0,266.0,100.0,100.0,83.0,83.0,68.0,68.0,15.0,15.0,25.0,25.0,1.6666666666666667,1.6666666666666667,1.3333333333333333,1.3333333333333333,ARI,26.333333333333332,26.333333333333332,21.0,21.0,369.3333333333333,369.3333333333333,268.0,268.0,101.33333333333333,101.33333333333333,321.6666666666667,321.6666666666667,188.66666666666666,188.66666666666666,133.0,133.0,46.0,46.0,61.0,61.0,22.0,22.0,18.666666666666668,18.666666666666668,2.6666666666666665,2.6666666666666665,1.6666666666666667,1.6666666666666667
315,56960,NO,home,26.333333333333332,26.333333333333332,32.0,32.0,423.3333333333333,423.3333333333333,342.0,342.0,81.33333333333333,81.33333333333333,448.3333333333333,448.3333333333333,299.0,299.0,149.33333333333334,149.33333333333334,68.0,68.0,67.0,67.0,25.0,25.0,24.333333333333332,24.333333333333332,1.0,1.0,1.0,1.0,SD,29.0,29.0,24.333333333333332,24.333333333333332,367.0,367.0,253.0,253.0,114.0,114.0,403.6666666666667,403.6666666666667,322.0,322.0,81.66666666666667,81.66666666666667,44.333333333333336,44.333333333333336,68.33333333333333,68.33333333333333,22.333333333333332,22.333333333333332,23.333333333333332,23.333333333333332,2.0,2.0,1.3333333333333333,1.3333333333333333
316,56961,DAL,home,25.666666666666668,25.666666666666668,20.0,20.0,385.0,385.0,251.0,251.0,134.0,134.0,379.3333333333333,379.3333333333333,290.0,290.0,89.33333333333333,89.33333333333333,44.666666666666664,44.666666666666664,45.333333333333336,45.333333333333336,24.333333333333332,24.333333333333332,21.0,21.0,1.3333333333333333,1.3333333333333333,0.6666666666666666,0.6666666666666666,SF,24.333333333333332,24.333333333333332,27.666666666666668,27.666666666666668,292.0,292.0,175.33333333333334,175.33333333333334,116.66666666666667,116.66666666666667,377.3333333333333,377.3333333333333,254.66666666666666,254.66666666666666,122.66666666666667,122.66666666666667,31.666666666666668,31.666666666666668,67.33333333333333,67.33333333333333,18.666666666666668,18.666666666666668,18.0,18.0,2.6666666666666665,2.6666666666666665,1.6666666666666667,1.6666666666666667
317,56962,KC,home,23.0,23.0,16.333333333333332,16.333333333333332,332.3333333333333,332.3333333333333,241.0,241.0,91.33333333333333,91.33333333333333,348.0,348.0,225.0,225.0,123.0,123.0,60.666666666666664,60.666666666666664,29.666666666666668,29.666666666666668,19.333333333333332,19.333333333333332,19.0,19.0,3.3333333333333335,3.3333333333333335,1.6666666666666667,1.6666666666666667,PIT,21.666666666666668,21.666666666666668,22.0,22.0,353.3333333333333,353.3333333333333,253.33333333333334,253.33333333333334,100.0,100.0,407.3333333333333,407.3333333333333,332.0,332.0,75.33333333333333,75.33333333333333,70.66666666666667,70.66666666666667,61.666666666666664,61.666666666666664,19.0,19.0,21.333333333333332,21.333333333333332,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.6666666666666667
318,56963,NYG,home,21.0,21.0,20.333333333333332,20.333333333333332,396.6666666666667,396.6666666666667,297.6666666666667,297.6666666666667,99.0,99.0,339.6666666666667,339.6666666666667,262.3333333333333,262.3333333333333,77.33333333333333,77.33333333333333,64.33333333333333,64.33333333333333,65.33333333333333,65.33333333333333,22.666666666666668,22.666666666666668,20.0,20.0,0.3333333333333333,0.3333333333333333,2.3333333333333335,2.3333333333333335,MIN,21.333333333333332,21.333333333333332,13.333333333333334,13.333333333333334,265.3333333333333,265.3333333333333,214.33333333333334,214.33333333333334,51.0,51.0,295.0,295.0,211.0,211.0,84.0,84.0,72.66666666666667,72.66666666666667,49.0,49.0,14.333333333333334,14.333333333333334,19.0,19.0,3.0,3.0,0.3333333333333333,0.3333333333333333
319,56964,ARI,home,23.0,23.0,20.0,20.0,382.0,382.0,276.5,276.5,105.5,105.5,313.25,313.25,203.25,203.25,110.0,110.0,45.75,45.75,66.75,66.75,23.0,23.0,17.0,17.0,2.25,2.25,2.5,2.5,SF,22.5,22.5,26.75,26.75,292.75,292.75,178.75,178.75,114.0,114.0,390.0,390.0,249.5,249.5,140.5,140.5,31.75,31.75,61.75,61.75,17.5,17.5,20.0,20.0,2.0,2.0,1.5,1.5
320,56965,WAS,home,24.75,24.75,28.0,28.0,380.0,380.0,287.0,287.0,93.0,93.0,413.0,413.0,280.0,280.0,133.0,133.0,62.75,62.75,87.25,87.25,21.5,21.5,25.25,25.25,2.0,2.0,1.25,1.25,BAL,21.0,21.0,18.0,18.0,346.25,346.25,252.0,252.0,94.25,94.25,256.0,256.0,176.0,176.0,80.0,80.0,56.75,56.75,79.0,79.0,20.75,20.75,13.75,13.75,1.5,1.5,1.75,1.75
321,56966,NE,home,20.25,20.25,15.25,15.25,346.75,346.75,211.25,211.25,135.5,135.5,366.25,366.25,265.0,265.0,101.25,101.25,55.75,55.75,52.5,52.5,19.0,19.0,21.75,21.75,1.75,1.75,1.0,1.0,CLE,18.5,18.5,28.75,28.75,371.25,371.25,222.0,222.0,149.25,149.25,378.0,378.0,259.75,259.75,118.25,118.25,66.5,66.5,54.25,54.25,19.5,19.5,23.0,23.0,1.5,1.5,1.75,1.75
322,56967,PHI,home,30.666666666666668,30.666666666666668,9.0,9.0,369.6666666666667,369.6666666666667,250.33333333333334,250.33333333333334,119.33333333333333,119.33333333333333,274.3333333333333,274.3333333333333,203.33333333333334,203.33333333333334,71.0,71.0,59.666666666666664,59.666666666666664,50.666666666666664,50.666666666666664,23.0,23.0,15.0,15.0,2.0,2.0,0.0,0.0,DET,23.75,23.75,25.5,25.5,376.0,376.0,283.75,283.75,92.25,92.25,386.25,386.25,271.75,271.75,114.5,114.5,92.5,92.5,57.0,57.0,22.0,22.0,21.75,21.75,0.25,0.25,1.0,1.0
323,56968,CHI,home,15.5,15.5,24.25,24.25,335.0,335.0,254.0,254.0,81.0,81.0,334.0,334.0,210.0,210.0,124.0,124.0,47.5,47.5,56.0,56.0,18.5,18.5,19.75,19.75,1.0,1.0,1.5,1.5,IND,27.0,27.0,31.25,31.25,349.25,349.25,261.25,261.25,88.0,88.0,383.75,383.75,278.0,278.0,105.75,105.75,70.75,70.75,87.25,87.25,22.75,22.75,23.0,23.0,1.0,1.0,1.25,1.25
324,56969,TEN,home,15.5,15.5,21.0,21.0,348.0,348.0,221.0,221.0,127.0,127.0,350.75,350.75,240.75,240.75,110.0,110.0,64.0,64.0,73.5,73.5,19.0,19.0,18.75,18.75,1.0,1.0,2.0,2.0,MIA,17.75,17.75,22.25,22.25,332.25,332.25,254.5,254.5,77.75,77.75,402.25,402.25,272.5,272.5,129.75,129.75,56.0,56.0,66.25,66.25,16.25,16.25,22.5,22.5,1.0,1.0,2.25,2.25
325,56970,HOU,home,17.25,17.25,18.25,18.25,335.0,335.0,222.0,222.0,113.0,113.0,287.75,287.75,162.5,162.5,125.25,125.25,53.75,53.75,53.75,53.75,18.0,18.0,14.75,14.75,1.25,1.25,2.0,2.0,MIN,22.0,22.0,12.5,12.5,290.5,290.5,226.25,226.25,64.25,64.25,306.0,306.0,223.5,223.5,82.5,82.5,63.75,63.75,54.0,54.0,16.25,16.25,18.75,18.75,2.75,2.75,0.25,0.25
326,56971,NYJ,home,19.75,19.75,26.25,26.25,360.75,360.75,248.25,248.25,112.5,112.5,355.25,355.25,285.0,285.0,70.25,70.25,55.0,55.0,58.25,58.25,21.75,21.75,18.25,18.25,0.75,0.75,3.25,3.25,PIT,27.0,27.0,20.0,20.0,374.0,374.0,261.75,261.75,112.25,112.25,394.75,394.75,316.5,316.5,78.25,78.25,70.0,70.0,56.25,56.25,18.75,18.75,21.5,21.5,1.5,1.5,1.25,1.25
327,56972,ATL,home,38.0,38.0,31.0,31.0,478.75,478.75,354.25,354.25,124.5,124.5,419.25,419.25,317.0,317.0,102.25,102.25,64.75,64.75,59.0,59.0,24.25,24.25,25.25,25.25,1.25,1.25,0.5,0.5,DEN,27.75,27.75,16.0,16.0,342.25,342.25,236.5,236.5,105.75,105.75,283.25,283.25,169.5,169.5,113.75,113.75,51.25,51.25,79.25,79.25,22.0,22.0,18.75,18.75,2.0,2.0,1.25,1.25
328,56973,CIN,home,19.5,19.5,20.5,20.5,371.75,371.75,291.0,291.0,80.75,80.75,322.75,322.75,225.25,225.25,97.5,97.5,46.0,46.0,64.5,64.5,19.5,19.5,17.5,17.5,1.5,1.5,1.25,1.25,DAL,25.25,25.25,19.25,19.25,395.75,395.75,246.75,246.75,149.0,149.0,358.25,358.25,264.75,264.75,93.5,93.5,44.75,44.75,42.0,42.0,24.75,24.75,19.25,19.25,1.25,1.25,0.5,0.5
329,56974,BUF,home,21.75,21.75,17.0,17.0,306.75,306.75,183.5,183.5,123.25,123.25,356.5,356.5,254.75,254.75,101.75,101.75,70.75,70.75,52.25,52.25,16.75,16.75,21.0,21.0,2.0,2.0,0.5,0.5,LA,15.75,15.75,19.0,19.0,269.0,269.0,192.25,192.25,76.75,76.75,379.5,379.5,275.0,275.0,104.5,104.5,83.25,83.25,62.25,62.25,14.25,14.25,25.25,25.25,2.5,2.5,1.25,1.25
