,game_id,team,home_away,pts_scored_last_5_games,pts_scored_season,pts_conceded_last_5_games,pts_conceded_season,totalyYds_gained_last_5,totalyYds_gained_season,passing_yds_gained_last_5,passing_yds_gained_season,rushing_yds_gained_last_5,rushing_yds_gained_season,totalyYds_allowed_last_5,totalyYds_allowed_season,passing_yds_allowed_last_5,passing_yds_allowed_season,rushing_yds_allowed_last_5,rushing_yds_allowed_season,penalty_yds_awarded_last_5,penalty_yds_awarded_season,penalty_yds_conceded_last_5,penalty_yds_conceded_season,first_downs_gained_last_5,first_downs_gained_season,first_downs_conceded_last_5,first_downs_conceded_season,turnovers_won_last_5,turnovers_won_season,turnovers_conceded_last_5,turnovers_conceded_season,opp_team,opp_pts_scored_last_5_games,opp_pts_scored_season,opp_pts_conceded_last_5_games,opp_pts_conceded_season,opp_totalyYds_gained_last_5,opp_totalyYds_gained_season,opp_passing_yds_gained_last_5,opp_passing_yds_gained_season,opp_rushing_yds_gained_last_5,opp_rushing_yds_gained_season,opp_totalyYds_allowed_last_5,opp_totalyYds_allowed_season,opp_passing_yds_allowed_last_5,opp_passing_yds_allowed_season,opp_rushing_yds_allowed_last_5,opp_rushing_yds_allowed_season,opp_penalty_yds_awarded_last_5,opp_penalty_yds_awarded_season,opp_penalty_yds_conceded_last_5,opp_penalty_yds_conceded_season,opp_first_downs_gained_last_5,opp_first_downs_gained_season,opp_first_downs_conceded_last_5,opp_first_downs_conceded_season,opp_turnovers_won_last_5,opp_turnovers_won_season,opp_turnovers_conceded_last_5,opp_turnovers_conceded_season,home_score,away_score,win,margin,total_pts,year,week
2634,54937,PHI,away,23.75,23.75,19.75,19.75,364,364,232,232,132,132,305,305,168.5,168.5,136.5,136.5,79.75,79.75,40.75,40.75,19,19,19,19,1.5,1.5,0.75,0.75,SF,13,13,25.75,25.75,298.25,298.25,219.5,219.5,78.75,78.75,335.75,335.75,227.75,227.75,108,108,49,49,47.25,47.25,16.5,16.5,18.75,18.75,1,1,2.5,2.5,24,27,TRUE,3,51,2010,5
2635,54938,MIN,away,14.33333333,14.33333333,12.66666667,12.66666667,328.3333333,328.3333333,185,185,143.3333333,143.3333333,276.3333333,276.3333333,189,189,87.33333333,87.33333333,68,68,34,34,18.33333333,18.33333333,15.66666667,15.66666667,1.666666667,1.666666667,2.666666667,2.666666667,NYJ,26.5,26.5,15.25,15.25,339.5,339.5,171.75,171.75,167.75,167.75,308,308,233.25,233.25,74.75,74.75,73.5,73.5,50.25,50.25,18.5,18.5,19,19,2.25,2.25,0.25,0.25,29,20,FALSE,9,49,2010,5
2636,54940,MIA,away,16.5,16.5,23,23,339.5,339.5,231.75,231.75,107.75,107.75,299.25,299.25,181.5,181.5,117.75,117.75,30.5,30.5,47.75,47.75,19.5,19.5,17.5,17.5,1,1,1.75,1.75,GB,23.8,23.8,17.8,17.8,342.4,342.4,235.4,235.4,107,107,317.4,317.4,212.4,212.4,105,105,62,62,56.6,56.6,18.8,18.8,18.6,18.6,1.6,1.6,2,2,20,23,TRUE,3,43,2010,6
2637,54946,SD,away,28,28,21.2,21.2,461.8,461.8,337.8,337.8,124,124,244.2,244.2,157.8,157.8,86.4,86.4,47,47,43.8,43.8,24.4,24.4,13.2,13.2,2.2,2.2,2.6,2.6,STL,16.6,16.6,19.2,19.2,318,318,216.2,216.2,101.8,101.8,342,342,231.2,231.2,110.8,110.8,62.4,62.4,70.8,70.8,20.4,20.4,19.2,19.2,2,2,2.2,2.2,20,17,FALSE,3,37,2010,6
2638,54942,BAL,away,18.4,18.4,14.4,14.4,328.2,328.2,214.2,214.2,114,114,257.8,257.8,156.6,156.6,101.2,101.2,52.2,52.2,83.8,83.8,20.6,20.6,13.6,13.6,0.6,0.6,1.8,1.8,NE,32.75,32.75,24,24,344.25,344.25,222,222,122.25,122.25,384.5,384.5,271.5,271.5,113,113,43.75,43.75,37,37,21,21,22.75,22.75,2,2,1,1,23,20,FALSE,3,43,2010,6
2639,54945,CLE,away,15.6,15.6,19.4,19.4,301.4,301.4,198.6,198.6,102.8,102.8,343.2,343.2,223.2,223.2,120,120,57.4,57.4,56.8,56.8,17,17,17.2,17.2,1.4,1.4,1.8,1.8,PIT,21.5,21.5,12.5,12.5,269.5,269.5,136,136,133.5,133.5,289,289,226.75,226.75,62.25,62.25,42,42,48.25,48.25,13,13,18,18,3,3,1.25,1.25,28,10,FALSE,18,38,2010,6
2640,54941,KC,away,19.25,19.25,14.25,14.25,306.75,306.75,158,158,148.75,148.75,320,320,239.5,239.5,80.5,80.5,35.75,35.75,52,52,15.5,15.5,16.25,16.25,1.25,1.25,1,1,HOU,23.6,23.6,27.2,27.2,371.4,371.4,229,229,142.4,142.4,409.2,409.2,329.6,329.6,79.6,79.6,44,44,57.4,57.4,21.6,21.6,23.4,23.4,1.2,1.2,1.4,1.4,35,31,FALSE,4,66,2010,6
2641,54943,DET,away,25.2,25.2,22.4,22.4,332,332,250,250,82,82,368.4,368.4,235.2,235.2,133.2,133.2,67.6,67.6,69.2,69.2,19.2,19.2,21.4,21.4,2.8,2.8,2.2,2.2,NYG,21.2,21.2,19.6,19.6,378,378,247.8,247.8,130.2,130.2,244.6,244.6,146,146,98.6,98.6,66.8,66.8,61,61,20.8,20.8,14.4,14.4,2.2,2.2,3,3,28,20,FALSE,8,48,2010,6
2642,54944,ATL,away,22.6,22.6,14,14,370.2,370.2,221.4,221.4,148.8,148.8,310,310,223.4,223.4,86.6,86.6,51.8,51.8,54.2,54.2,23.2,23.2,16,16,2.6,2.6,1.2,1.2,PHI,24.4,24.4,20.6,20.6,361.6,361.6,231,231,130.6,130.6,316.8,316.8,192.8,192.8,124,124,69.8,69.8,45.6,45.6,18.6,18.6,19.4,19.4,2.2,2.2,0.8,0.8,31,17,FALSE,14,48,2010,6
2643,54939,SEA,away,18.75,18.75,19.25,19.25,277.25,277.25,197.75,197.75,79.5,79.5,374.75,374.75,302,302,72.75,72.75,45,45,54.75,54.75,14.75,14.75,20.75,20.75,2,2,2.25,2.25,CHI,18.4,18.4,14.8,14.8,280.8,280.8,182.2,182.2,98.6,98.6,295.2,295.2,216.6,216.6,78.6,78.6,46.6,46.6,67.8,67.8,14.8,14.8,16.6,16.6,2.8,2.8,2.4,2.4,20,23,TRUE,3,43,2010,6
2644,54947,NO,away,19.8,19.8,20.4,20.4,346.8,346.8,271.2,271.2,75.6,75.6,306.4,306.4,187.6,187.6,118.8,118.8,38.6,38.6,45.2,45.2,20.2,20.2,16.6,16.6,1.6,1.6,1.8,1.8,TB,18.5,18.5,20,20,313.75,313.75,210.25,210.25,103.5,103.5,340.75,340.75,197.5,197.5,143.25,143.25,38.75,38.75,43.75,43.75,16.5,16.5,17,17,3,3,1.75,1.75,6,31,TRUE,25,37,2010,6
2645,54948,NYJ,away,27,27,16.2,16.2,337.2,337.2,172,172,165.2,165.2,313.6,313.6,234.6,234.6,79,79,69.8,69.8,50.4,50.4,18.8,18.8,18.4,18.4,2.4,2.4,0.2,0.2,DEN,20.8,20.8,23.2,23.2,384.8,384.8,333,333,51.8,51.8,341.2,341.2,213.8,213.8,127.4,127.4,65.8,65.8,63,63,21,21,18.8,18.8,1.2,1.2,1.2,1.2,20,24,TRUE,4,44,2010,6
2646,54949,OAK,away,22.2,22.2,26.8,26.8,339.2,339.2,205.2,205.2,134,134,345.8,345.8,198,198,147.8,147.8,79.6,79.6,71.2,71.2,20.8,20.8,20.2,20.2,1.6,1.6,1.6,1.6,SF,15.2,15.2,26,26,311.4,311.4,233.6,233.6,77.8,77.8,339,339,227.6,227.6,111.4,111.4,52.2,52.2,43.8,43.8,17.4,17.4,18.4,18.4,1,1,3,3,17,9,FALSE,8,26,2010,6
2647,54950,DAL,away,20.25,20.25,21.75,21.75,421.5,421.5,326.25,326.25,95.25,95.25,304.75,304.75,202.5,202.5,102.25,102.25,80.75,80.75,31,31,23.25,23.25,18,18,0.75,0.75,1.75,1.75,MIN,15.75,15.75,16.75,16.75,330.25,330.25,198.75,198.75,131.5,131.5,289.25,289.25,185,185,104.25,104.25,63.75,63.75,39.25,39.25,17.75,17.75,16.75,16.75,1.25,1.25,2.75,2.75,24,21,FALSE,3,45,2010,6
2648,54951,IND,away,27.2,27.2,20.2,20.2,397,397,317.2,317.2,79.8,79.8,345.8,345.8,203.6,203.6,142.2,142.2,47,47,43.6,43.6,23.6,23.6,19,19,1.4,1.4,1,1,WAS,17.8,17.8,18.4,18.4,337.2,337.2,248.6,248.6,88.6,88.6,410.2,410.2,298,298,112.2,112.2,44.6,44.6,75.6,75.6,18,18,23,23,1.6,1.6,0.8,0.8,24,27,TRUE,3,51,2010,6
2649,54952,TEN,away,26.4,26.4,19,19,292.6,292.6,154.4,154.4,138.2,138.2,344.4,344.4,242.8,242.8,101.6,101.6,76.8,76.8,81,81,15.6,15.6,20.2,20.2,2,2,2,2,JAC,21.4,21.4,27.4,27.4,310.2,310.2,165.2,165.2,145,145,385,385,282.2,282.2,102.8,102.8,46,46,49.8,49.8,19,19,21.2,21.2,1.4,1.4,2,2,3,30,TRUE,27,33,2010,6
2650,54953,CIN,away,19,20,16,20.4,332.25,351.4,224.75,248,107.5,103.4,303,317.6,193.75,206.6,109.25,111,66,53.8,39.75,37.8,19,20.4,18.25,18.6,3,2.4,2,2,ATL,24.2,21.66666667,17.2,16.83333333,369.8,357.3333333,219.6,222.5,150.2,134.8333333,334,337.3333333,245.2,239.5,88.8,97.83333333,53,48.16666667,64.8,58.16666667,23.6,22.66666667,17.8,17.16666667,2.6,2.333333333,1.4,1.333333333,39,32,FALSE,7,71,2010,7
2651,54818,PIT,away,24.75,22.8,12.75,12,275.5,291.2,147.5,160.2,128,131,297.25,296.8,232,233,65.25,63.8,42,38.6,53.75,47.8,15,14.8,17.75,17.8,3.5,3,1.25,1.2,MIA,18.5,17.8,25.5,22.4,360.75,347.8,248.5,231.6,112.25,116.2,347.5,311.2,223.25,201.8,124.25,109.4,34.25,30.4,50.25,47.2,21.25,20.8,19.25,17.2,1.25,1,2,1.6,22,23,TRUE,1,45,2010,7
2652,54954,BUF,away,19.25,17.4,36.5,32.2,272.25,251,151.75,144.6,120.5,106.4,404,382.4,209,200,195,182.4,36.75,36.4,38,33.4,15.5,14.2,22.25,21.6,1,0.8,1.5,1.2,BAL,20.4,18.66666667,17.2,15.83333333,347.2,336.3333333,223.2,224.8333333,124,111.5,301.4,280.5,198,175,103.4,105.5,58,54.66666667,74.4,82.83333333,20.8,20.66666667,17,15.16666667,0.8,0.833333333,1.2,1.5,37,34,FALSE,3,71,2010,7
2653,54817,JAC,away,17.2,18.33333333,30,27.83333333,300.2,300,166.8,166.5,133.4,133.5,377.2,374.8333333,261.6,263.6666667,115.6,111.1666667,47.6,47.5,47.2,51,18.8,18.66666667,21,21,1,1.166666667,2.8,2.333333333,KC,21.75,21.6,19.5,18.4,361.75,328.8,189.75,164.2,172,164.6,328,340.2,241.75,249.4,86.25,90.8,35.75,35.6,57.75,52.2,19.5,17.4,17.5,17.6,1,1,1,0.8,42,20,FALSE,22,62,2010,7
2654,54819,CLE,away,14.8,14.66666667,21.6,20.83333333,299,305.8333333,203,208.5,96,97.33333333,361.2,349,240.8,228.8333333,120.4,120.1666667,57.2,55.5,50.8,51.5,17.4,17,19,18,1.2,1.333333333,1.8,2,NO,23.2,21.66666667,19.8,18,380.2,368.1666667,278,269.8333333,102.2,98.33333333,311.2,301.5,202.2,195.5,109,106,50.6,45.5,39.2,42.66666667,22,21.33333333,18.4,17.33333333,1.6,1.5,2,1.666666667,17,30,TRUE,13,47,2010,7
2655,54816,WAS,away,20,18.83333333,22.4,19.83333333,354.2,336.8333333,260.8,244.1666667,93.4,92.66666667,428,420,302.4,298.1666667,125.6,121.8333333,46.8,46,60.4,65.5,19.2,18.83333333,22.6,22.83333333,2,1.833333333,1.2,1,CHI,18.6,18.66666667,16.6,16.16666667,249.6,285.1666667,159,192.8333333,90.6,92.33333333,332.2,304.8333333,235.4,220.8333333,96.8,84,30.2,41.83333333,76.4,70.33333333,13.2,14.83333333,18,17.16666667,2.2,2.333333333,1.6,2,14,17,TRUE,3,31,2010,7
2656,54955,SF,away,17.4,15.5,21.6,23.16666667,328.6,317.6666667,229,226.5,99.6,91.16666667,326.4,312.3333333,208.4,201.1666667,118,111.1666667,68.8,67.33333333,48.8,46.5,18,17.33333333,17.6,17,1.2,1.166666667,2.6,2.5,CAR,8.5,10.4,19.75,22,235.75,236,133.5,136.4,102.25,99.6,302,316.8,163.5,182.4,138.5,134.4,53,55,45,55,12.75,13,18.75,19.2,2,2.4,2.75,3.2,23,20,FALSE,3,43,2010,7
2657,54820,STL,away,18,17.16666667,19.2,18.83333333,313,315,204.8,210.6666667,108.2,104.3333333,323.8,332.8333333,219.6,227.3333333,104.2,105.5,61.4,57.83333333,62.6,64.16666667,20.4,20.33333333,19.4,19.66666667,1.4,1.833333333,1.4,1.833333333,TB,15.75,16,24.25,22.2,311,306.4,226.75,215.2,84.25,91.2,374.5,367.6,204.25,210.6,170.25,157,32.5,37,52,51,18.5,17.4,20,19,2.5,2.6,1.5,1.6,18,17,FALSE,1,35,2010,7
2658,54821,PHI,away,26.6,25.5,18.6,20,392.2,380.3333333,260.8,245.8333333,131.4,134.5,315.6,312.8333333,205,198.6666667,110.6,114.1666667,69.4,71.16666667,48.6,43,20,19.33333333,19,19.5,2.2,2.166666667,0.8,0.833333333,TEN,24.8,27,17,16.33333333,288.4,297.8333333,160.6,157.1666667,127.8,140.6666667,337,328.5,247.2,231.1666667,89.8,97.33333333,72,73.5,76.6,76.66666667,16.2,16.33333333,19.4,19.66666667,2.4,2.333333333,1.8,1.666666667,37,19,FALSE,18,56,2010,7
2659,54822,ARI,away,17.75,17.6,31.25,27.6,203,238,121.75,150.6,81.25,87.4,396.25,382,241.5,241.2,154.75,140.8,66.75,67.8,71.75,65.4,12.75,14.4,23.75,23,1.75,2.2,2.5,2.8,SEA,16.75,19.6,22.75,19.4,305,292.4,217,206.6,88,85.8,385.75,361.2,310,290.8,75.75,70.4,57,52.6,44.25,47.4,16.25,15.8,21,19.6,1.5,1.6,2,1.8,22,10,FALSE,12,32,2010,7
2660,54823,NE,away,29,30.8,23,23.2,348.75,354.2,224.25,231,124.5,123.2,371.75,383,255.75,272.8,116,110.2,55.75,50.6,52.5,43,21.75,21.4,21.5,22.4,1.5,1.6,1.5,1.2,SD,28.6,26.16666667,21,21,441.4,432.6666667,323.4,316.1666667,118,116.5,264.8,253.5,182,162,82.8,91.5,47.2,44.33333333,43.8,42.33333333,25.2,24,15.4,14.33333333,2.2,1.833333333,2.6,2.333333333,20,23,TRUE,3,43,2010,7
2661,54824,OAK,away,21.4,20,22.6,25.16666667,317.8,312.5,188.8,182.5,129,130,346.6,346.3333333,208.2,196.8333333,138.4,149.5,76.2,76.33333333,83.6,83.16666667,18.6,19,20.2,19.66666667,1.4,1.333333333,1.6,1.666666667,DEN,21.4,20.66666667,23.2,23.33333333,381.4,378.3333333,318.4,311,63,67.33333333,345.2,337.5,218.8,209.8333333,126.4,127.6666667,68,68.33333333,68.4,64.83333333,21,21,18.6,18.5,1.8,1.5,1.2,1.333333333,14,59,TRUE,45,73,2010,7
2662,54825,MIN,away,19.5,17.4,18.5,17.6,314,301.8,181.5,177.6,132.5,124.2,290.75,294.2,182.75,192,108,102.2,60,60,57,49.6,18.25,17,16.25,16.6,1.75,1.4,2.75,2.4,GB,22.4,23.16666667,18.4,18.66666667,354.4,345.1666667,258.6,243.3333333,95.8,101.8333333,329.4,328,224.4,215.5,105,112.5,68,59.16666667,46.6,52.16666667,17.6,18.33333333,20.6,19.83333333,1.6,1.5,1.8,1.833333333,28,24,FALSE,4,52,2010,7
2663,54826,NYG,away,20.6,22.33333333,20,19.66666667,369.6,370.6666667,229.6,234.3333333,140,136.3333333,270.4,264.8333333,176.8,172,93.6,92.83333333,50.8,58.16666667,66.6,66,21.4,21.33333333,14.8,14.66666667,1.8,2.333333333,2.4,2.666666667,DAL,23.75,20.4,24.5,22.2,405,400,312,305,93,95,289.25,281.4,185.5,180.6,103.75,100.8,80.75,82.8,31.75,33.8,21.25,21.8,17.25,17.2,1,0.8,2,1.8,35,41,TRUE,6,76,2010,7
2664,54833,DEN,away,18,19.71428571,32.2,28.42857143,355.6,358.5714286,290.6,290.1428571,65,68.42857143,379,361.8571429,208.8,205.5714286,170.2,156.2857143,73.8,67.71428571,74.4,69,18.6,19.57142857,21,20,1,1.285714286,1.8,1.571428571,SF,17,16.14285714,21.2,23.14285714,301.6,312.5714286,210.6,220.2857143,91,92.28571429,344.8,321.8571429,221.6,215.7142857,123.2,106.1428571,77,69.28571429,45,44.85714286,16.2,17,18.6,17.71428571,1.8,1.428571429,2,2.285714286,24,16,FALSE,8,40,2010,8
2665,54828,JAC,away,18.6,18.57142857,30.8,29.85714286,290.2,300,154.2,173.5714286,136,126.4285714,367,382.1428571,234.4,253.1428571,132.6,129,49.6,46.85714286,60.6,56.85714286,18.6,18.71428571,21,21.57142857,0.4,1,2.2,2.428571429,DAL,27.5,22.83333333,28,25.33333333,366,375.6666667,271.75,289.6666667,94.25,86,336.5,317.3333333,192.25,200,144.25,117.3333333,78.75,76,40.75,35.83333333,19,20.5,20,18.5,2.25,1.5,1.75,1.833333333,17,35,TRUE,18,52,2010,8
2666,54827,MIA,away,20.5,18.5,28.75,22.5,382.5,342,284.25,234.5,98.25,107.5,343.5,317.3333333,243.75,216.5,99.75,100.8333333,36.5,29.33333333,47.75,45,22,19.83333333,17.5,16.83333333,0.75,1.166666667,1.75,1.5,CIN,23.25,22,23.25,23.5,386.25,371,281.25,270.8333333,105,100.1666667,351.25,340,231,222,120.25,118,61,50.83333333,38.75,38.33333333,22.5,21.66666667,20.25,19.16666667,2.5,2.333333333,2.25,1.833333333,14,22,TRUE,8,36,2010,8
2667,54830,BUF,away,26,20.16666667,37.25,33,352.25,293.5,229.75,182.8333333,122.5,110.6666667,408.5,379.3333333,202.5,204.8333333,206,174.5,47.5,43.33333333,30.25,30.83333333,18.75,16.33333333,23,21.5,1.5,1,2,1.666666667,KC,28.25,25,21,18.66666667,390.25,345,194.25,168.5,196,176.5,328.25,333.5,239.25,243.8333333,89,89.66666667,51.25,45,49,50.66666667,21.75,18.66666667,19,17.83333333,1.25,1.333333333,0.5,0.666666667,13,10,FALSE,3,23,2010,8
2668,54829,WAS,away,18,18.57142857,19.2,19,331.6,332.7142857,217.6,236,114,96.71428571,387.2,406,260,292.1428571,127.2,113.8571429,44.8,46.28571429,61.6,63.42857143,17.6,18,20.6,22.28571429,3,2.428571429,1.8,1.285714286,DET,25,24.33333333,21.5,23.33333333,353.5,337.6666667,268.75,258.6666667,84.75,79,326,362.6666667,183.5,223.8333333,142.5,138.8333333,84.5,71.5,46.5,60.16666667,19.25,18.66666667,21,21.83333333,2.75,2.5,2.25,2.333333333,37,25,FALSE,12,62,2010,8
2669,54832,CAR,away,12.5,12.5,19.75,21.66666667,261,259.8333333,169.5,164.1666667,91.5,95.66666667,304.25,311,164.75,182.5,139.5,128.5,49.75,51.66666667,57.75,59.33333333,14.25,14.5,19,18.5,2.25,2.166666667,2.75,3.166666667,STL,18.6,17.14285714,19.6,18.71428571,328,310.7142857,202.6,198.2857143,125.4,112.4285714,305.6,330,211.2,221.8571429,94.4,108.1428571,52,56,63,68.14285714,21,20.14285714,17.8,19.28571429,1,1.571428571,1.4,1.714285714,20,10,FALSE,10,30,2010,8
2670,54831,GB,away,21.2,23.85714286,21.8,19.42857143,361,350,266.6,250.7142857,94.4,99.28571429,372.6,338.5714286,253.2,214.1428571,119.4,124.4285714,62.2,53.57142857,47.6,50.42857143,18,18.57142857,22,20,1.8,1.714285714,2.2,1.857142857,NYJ,30.5,26.5,19.25,16.83333333,373.25,334.1666667,197.5,175,175.75,159.1666667,335.25,319,225.5,229,109.75,90,60,70.5,54,55.5,20.5,18.5,18.25,18.83333333,2,2.333333333,0.75,0.666666667,0,9,TRUE,9,9,2010,8
2671,54834,TEN,away,30,28.42857143,17,16.71428571,306.4,302.1428571,172.8,170.8571429,133.6,131.2857143,376.8,328.1428571,288.4,230.5714286,88.4,97.57142857,65,68.28571429,89.6,80,16.4,16.14285714,22.2,19.85714286,3,2.571428571,1,1.857142857,SD,25,25.28571429,23,21.28571429,418.6,422.7142857,323.2,317.4285714,95.4,105.2857143,230.6,242.8571429,151.8,157.1428571,78.8,85.71428571,56,47.85714286,47.4,43.57142857,24.8,23.85714286,14.4,14.42857143,1,1.571428571,2.8,2.571428571,33,25,FALSE,8,58,2010,8
2672,54835,MIN,away,23,18.5,22,19.33333333,323.5,318.5,181,182.3333333,142.5,136.1666667,329,308.3333333,230,209.1666667,99,99.16666667,59,56.66666667,58.25,44.66666667,18,17.66666667,18.25,17.16666667,1.75,1.5,2.5,2.5,NE,31.25,29.5,21,22.66666667,320.75,325,196.5,213.8333333,124.25,111.1666667,378.5,379.6666667,287,281.5,91.5,98.16666667,48.75,50.66666667,55.25,47.33333333,20.5,20.33333333,21.5,22.5,2.5,2,0.75,1,28,18,FALSE,10,46,2010,8
2673,54837,TB,away,15.25,16.33333333,26.75,21.33333333,321,307.5,229.5,210.8333333,91.5,96.66666667,376.25,353.8333333,195.5,196.1666667,180.75,157.6666667,48,46.16666667,51.25,50,19.25,17.33333333,20.75,19,2,2.333333333,1.5,1.333333333,ARI,18.5,16.33333333,26.5,26.66666667,193,236.1666667,113,144.5,80,91.66666667,360.75,368.6666667,225.25,227.3333333,135.5,141.3333333,47.5,61.83333333,76.75,70.33333333,13.25,14.16666667,19.5,21.83333333,1.75,2,3,3.166666667,35,38,TRUE,3,73,2010,8
2674,54836,SEA,away,18.75,20,17.5,17.83333333,295.75,294,199,198.5,96.75,95.5,350.25,338.8333333,262.5,261.3333333,87.75,77.5,64.75,59.66666667,43.5,44.83333333,16,15.83333333,18.5,18.5,2.75,2.166666667,1.25,1.666666667,OAK,30,25.57142857,22.6,23.57142857,338.6,340.4285714,178.6,182.1428571,160,158.2857143,352.6,331.1428571,214.2,192.2857143,138.4,138.8571429,77,78.85714286,78,80.42857143,19.4,20.42857143,19.2,18.42857143,1.8,1.571428571,1.2,1.428571429,33,3,FALSE,30,36,2010,8
2675,54838,PIT,away,25.75,22.83333333,15.5,13.66666667,330.75,300.6666667,214.75,181.8333333,116,118.8333333,316,299.5,246.25,235.6666667,69.75,63.83333333,41.75,37.83333333,41.75,43.83333333,17,14.83333333,18,17.33333333,2,2.666666667,1.5,1.333333333,NO,21.6,21,21.4,19.71428571,401.6,371.8571429,297.8,279.2857143,103.8,92.57142857,269.8,288.4285714,164.2,179.7142857,105.6,108.7142857,59.4,53,37.2,40.85714286,23.6,21.85714286,16,16.57142857,0.8,1.285714286,2.8,2,20,10,FALSE,10,30,2010,8
2676,54839,HOU,away,22.25,25.5,29,27.83333333,349.25,379.6666667,217,239,132.25,140.6666667,394.75,410.5,253.75,306.1666667,141,104.3333333,44.5,45.5,47.75,53.66666667,19.75,21.83333333,24,23.66666667,1.25,1,1.25,1.166666667,IND,25.25,27.16666667,19.25,20.83333333,395.25,409,304,314.1666667,91.25,94.83333333,363,344,251.25,206.6666667,111.75,137.3333333,30.5,41.66666667,49,45.16666667,22.75,23.33333333,20.5,19.66666667,1.25,1.5,1.5,1.333333333,30,17,FALSE,13,47,2010,8
2677,54845,NYJ,away,22.75,22.71428571,15.75,15.71428571,362.75,337.8571429,193.75,184.4285714,169,153.4285714,285.5,307.2857143,176.5,218.5714286,109,88.71428571,53.5,68.28571429,44.75,49.71428571,19.25,18,15.5,18,1.75,2,1.5,1,DET,31.75,26.14285714,21.75,23.57142857,355.75,332.8571429,261.25,250.5714286,94.5,82.28571429,302.75,350.1428571,186,219.7142857,116.75,130.4285714,84,70.57142857,40.75,62.57142857,19.75,18.71428571,19,20.57142857,2.5,2.428571429,2,2.285714286,20,23,TRUE,3,43,2010,9
2678,54841,MIA,away,20.25,19,24.5,21.28571429,362,343.7142857,250.5,232,111.5,111.7142857,308.5,309.4285714,218.75,207.8571429,89.75,101.5714286,34,31.14285714,36.5,43.71428571,21,19.85714286,16.5,16.71428571,1,1.142857143,2,1.571428571,BAL,26.25,21.28571429,22,18.42857143,369,340.2857143,234.75,225.4285714,134.25,114.8571429,364,312.7142857,268.5,203.4285714,95.5,109.2857143,50.75,49.42857143,83.5,82.14285714,23,20.71428571,20,16.85714286,2,1.285714286,1,1.571428571,26,10,FALSE,16,36,2010,9
2679,54844,NE,away,28.75,29.28571429,18,22,300,330.2857143,195.25,217.5714286,104.75,112.7142857,387.5,384,298.25,282,89.25,102,51.75,50.14285714,52.75,45.57142857,18.75,20,22.5,22.57142857,2.25,1.857142857,0.5,0.857142857,CLE,18.25,16.85714286,21.25,20.28571429,275.5,292.1428571,185.75,190.8571429,89.75,101.2857143,380.75,355.4285714,278,244.1428571,102.75,111.2857143,44.5,51.85714286,65.5,58.14285714,17,16.28571429,21.25,19,2,1.714285714,1.75,1.714285714,34,14,FALSE,20,48,2010,9
2680,54846,SD,away,27.6,26.25,22.6,21.75,406.2,426.875,297.4,315.25,108.8,111.625,250.4,258.75,172.2,175.625,78.2,83.125,51.8,49.625,57,48.125,24,23.75,14.8,14.5,0.6,1.375,2,2.375,HOU,23.25,24.28571429,29.75,28.14285714,337,367,208.75,231,128.25,136,390,404.1428571,247.5,299.4285714,142.5,104.7142857,44,43.28571429,52.75,55.85714286,18.5,21.42857143,24.75,23.71428571,1.25,0.857142857,1,1.285714286,23,29,TRUE,6,52,2010,9
2681,54842,CHI,away,15,18,15.75,16.28571429,246.5,290.4285714,145.5,201.8571429,101,88.57142857,295,305.2857143,168.5,216,126.5,89.28571429,38.5,43.14285714,57,67.14285714,13.25,15.42857143,14.75,16.57142857,2.25,2.428571429,3.25,2.571428571,BUF,21,18.71428571,31,30.14285714,340.75,298.4285714,217.5,184,123.25,114.4285714,400.75,384.2857143,176.25,195.5714286,224.5,188.7142857,45,42.14285714,34,33.57142857,19.75,17.28571429,22.75,21.85714286,1.25,0.857142857,1.75,1.571428571,19,22,TRUE,3,41,2010,9
2682,54847,ARI,away,21.25,19,30.25,28.28571429,235.25,259,160,166.1428571,75.25,92.85714286,371.5,374.1428571,230.75,231,140.75,143.1428571,24.5,54.71428571,66,71.71428571,14.25,15.28571429,19.25,21.42857143,2,2,3.25,3.285714286,MIN,21.5,18.42857143,26.5,20.57142857,334,331.5714286,206,197,128,134.5714286,345.75,316,232,213.5714286,113.75,102.4285714,42.75,53.57142857,53.25,45,18.5,18.42857143,18.5,17.28571429,1,1.285714286,2,2.285714286,27,24,FALSE,3,51,2010,9
2683,54840,TB,away,21.5,19.42857143,26,23.28571429,347,321.7142857,235.75,216.8571429,111.25,104.8571429,378.5,359.8571429,223,210.4285714,155.5,149.4285714,56.75,51,49.25,44.57142857,19.5,17.57142857,22,19.42857143,2.5,2.571428571,1.5,1.428571429,ATL,23,24.14285714,21.75,19,360,370.8571429,239.75,233.4285714,120.25,137.4285714,368.5,356.1428571,276.75,260.2857143,91.75,95.85714286,47.75,47.14285714,53.25,55,20.5,22.57142857,21.5,18.71428571,2,2.142857143,1.75,1.428571429,27,21,FALSE,6,48,2010,9
2684,54843,NO,away,20.8,20.875,18,18.5,385.6,365.125,284.4,280.375,101.2,84.75,242.2,287.25,155.4,178.625,86.8,108.625,58.8,50.75,36.8,40.5,23.4,21.5,13.6,16.125,1,1.375,2.6,2,CAR,13.25,12.14285714,19.75,21.42857143,244.5,251.4285714,168.5,165.8571429,76,85.57142857,289.5,301.7142857,164.5,182.7142857,125,119,46,48.57142857,56.75,60.14285714,13.5,14.42857143,17.5,18,1.75,1.857142857,2.75,3.285714286,3,34,TRUE,31,37,2010,9
