,game_id,team,opp_team,home_away,home_score,away_score,win,margin,total_pts,year,week,pts_scored_last_5_games,pts_scored_season,pts_conceded_last_5_games,pts_conceded_season,totalyYds_gained_last_5,totalyYds_gained_season,passing_yds_gained_last_5,passing_yds_gained_season,rushing_yds_gained_last_5,rushing_yds_gained_season,totalyYds_allowed_last_5,totalyYds_allowed_season,passing_yds_allowed_last_5,passing_yds_allowed_season,rushing_yds_allowed_last_5,rushing_yds_allowed_season,penalty_yds_awarded_last_5,penalty_yds_awarded_season,penalty_yds_conceded_last_5,penalty_yds_conceded_season,first_downs_gained_last_5,first_downs_gained_season,first_downs_conceded_last_5,first_downs_conceded_season,turnovers_won_last_5,turnovers_won_season,turnovers_conceded_last_5,turnovers_conceded_season
2950,55298,PIT,CIN,away,17,24,TRUE,7,41,2011,10,-2.35,-2.59722222,1.5,0.5,121,72.8611111,90.4,66.6527778,30.6,6.2083333,-44.2,-21.0277778,-38.35,-32.0833333,-5.85,11.05555556,-13.2,-1.02777778,-8.3,-4.51388889,6.2,4.25,2.95,0.81944444,-1.4,-1.055555556,0.25,0.777777778
2951,55301,JAC,IND,away,3,17,TRUE,14,20,2011,10,1.75,-1.97222222,-15.5,-11.06944444,-72,-40.1527778,-69.65,-59.1527778,-2.35,19,-140.55,-99.1111111,-96.95,-63,-43.6,-36.1111111,1.9,2.36111111,18.75,12.13888889,-1.7,-1.09722222,-8.65,-6.15277778,1.05,0.361111111,-0.75,-0.277777778
2952,55302,DEN,KC,away,10,17,TRUE,7,27,2011,10,2,5,9.5,2.875,-28.25,6,-102.25,-19,74,25,0.5,2.75,-17.25,7.5,17.75,-4.75,-7.25,-4.875,-29.75,4.75,-4.25,1.375,2.5,0.75,-1,-0.5,-0.25,0
2953,55304,ARI,PHI,away,17,21,TRUE,4,38,2011,10,-6.5,-5.125,7,1.75,-161.5,-122,-62.75,-45.5,-98.75,-76.5,77,54,55.5,60.25,21.5,-6.25,21.25,22.375,21.5,11.375,-5.75,-6.5,6.75,5.5,-1,-0.25,-0.75,-0.75
2954,55297,DET,CHI,away,37,13,FALSE,24,50,2011,10,-0.5,4.875,-1.25,-3.375,-39.75,14.125,-10.25,39.75,-29.5,-25.625,5.5,-43.25,-61,-70.875,66.5,27.625,12.75,9.5,28,17.5,-3.75,1,2.75,-0.375,0,0.5,-0.75,-0.625
2955,55295,NO,ATL,away,23,26,TRUE,3,49,2011,10,7.25,8.26388889,5.15,1.52777778,104,97.9861111,110.65,90.9861111,-6.65,7,37.45,6.3611111,-6.25,-16.4305556,43.7,22.7916667,0.25,-8.41666667,0.4,-0.52777778,4.15,3.84722222,1.7,0.02777778,-0.75,-0.986111111,0.35,-0.069444444
2956,55303,WAS,MIA,away,20,9,FALSE,11,29,2011,10,-6.25,-1.375,7.5,-1.375,-12.75,-4.75,50.25,21,-63,-25.75,49,-34.5,3.5,-45.75,45.5,11.25,20.25,4.75,15,6.125,-0.25,0.375,0.5,-2.75,0.75,0.875,1.75,0.875
2957,55299,STL,CLE,away,12,13,TRUE,1,25,2011,10,2.25,-2.375,5.25,5.125,91.75,25.125,38.75,-4.75,53,29.875,48.75,63.875,82.5,53,-33.75,10.875,10,15.125,-8.75,7.25,3.25,0,3,3.875,0,0,-0.25,0.125
2958,55306,BAL,SEA,away,22,17,FALSE,5,39,2011,10,6.25,10.75,-3.75,-6.875,-11,46.75,17,32.625,-28,14.125,-89.75,-73.375,-74.5,-49.5,-15.25,-23.875,-19.25,-12.125,4.75,15.375,4.75,3.75,-2.25,-3,-1.25,0.875,-0.75,-0.25
2959,55307,NYG,SF,away,27,20,FALSE,7,47,2011,10,-4,-1,13.5,8.25,58.75,57.625,150.75,106.5,-92,-48.875,76.75,39.75,6.5,-16.625,70.25,56.375,-4.5,-7.625,8,5.75,3.25,3,2.5,2.125,0.5,-0.125,0.75,0.5
2960,55308,NE,NYJ,away,16,37,TRUE,21,53,2011,10,-3,2.875,4.5,2.625,62.75,131.125,84.5,116.125,-21.75,15,27.75,97.25,47.5,118,-19.75,-20.75,-13.75,2.875,6.75,12.75,4.25,7.625,3.5,5.625,-1,-0.625,1,-0.125
2961,55309,MIN,GB,away,45,7,FALSE,38,52,2011,10,-8,-12.875,5.25,2.5,-50,-83.75,-93,-129,43,45.25,-19,-31.625,-0.75,-25.125,-18.25,-6.5,15.25,20.125,-15.25,-2.375,-1.5,-3.5,-1,-0.375,0,-1,0.25,-0.125
2962,55310,NYJ,DEN,away,17,13,FALSE,4,30,2011,11,2.75,3,-4.75,-3.77777778,-1.25,-4,103.5,56.7777778,-104.75,-60.77777779,-16.25,-33.8888889,1.5,-32.3333333,-17.75,-1.5555556,-4.5,2.55555556,8.5,-3.55555555,2.75,-0.33333334,-1.5,-1.66666667,1,0.888888889,1,0.222222222
2963,55317,OAK,MIN,away,21,27,TRUE,6,48,2011,11,1,3.22222222,-9.5,-1.22222222,52,59.6666667,29.5,48.6666667,22.5,11,-66.25,11.7777777,-95,-26.1111111,28.75,37.88888891,19,24.33333333,33,15.55555556,1,2.22222222,-2.75,1.88888889,0,0.111111111,2,1.111111111
2964,55311,TEN,ATL,away,23,17,FALSE,6,40,2011,11,-6.75,-2.88888889,3,-2.66666667,-99,-43.6666667,-49.75,-3.8888889,-49.25,-39.77777777,83.75,5.3333333,25.75,-29.2222222,58,34.55555553,19,16.66666666,10,-0.88888888,-7,-5.33333333,5.5,2.66666666,-0.5,-0.222222223,0,-0.444444445
2965,55316,BUF,MIA,away,35,8,FALSE,27,43,2011,11,-1.55,7.88888888,9.7,4.44444444,35.5,37,17.9,16.8888889,17.6,20.1111111,24.25,25.4444445,19.4,5.7777777,4.85,19.6666666,18.7,3,17.55,-3.11111111,-0.4,1.55555555,2.9,2.88888889,0.2,1.555555555,1.35,0.222222222
2966,55313,JAC,CLE,away,14,10,FALSE,4,24,2011,11,2.6,-1.77777778,-5.25,-1.88888889,-62.85,-50.5555555,-96.95,-84.7777778,34.1,34.22222218,-23.5,-9.6666667,18.55,25.6666666,-42.05,-35.3333333,8.3,-8.55555555,19.9,14.22222222,-1.4,-3.33333333,-2.05,-1,0.55,0.222222222,-0.4,0.222222222
2967,55312,CIN,BAL,away,31,24,FALSE,7,55,2011,11,4.3,-1.44444444,-1.5,1.33333333,-24.4,-28.5555556,-46.2,-34.2222223,21.8,5.6666667,50.2,19.5555555,70.3,23.1111111,-20.1,-3.55555555,21.9,1.88888889,-17.7,-23.88888889,-5.35,-3.33333334,3.45,0.88888888,0.95,-0.555555556,-1,-0.777777778
2968,55318,DAL,WAS,away,24,27,TRUE,3,51,2011,11,14.2,9.66666667,-6.8,0.44444444,119.4,93.7777778,17.6,55,101.8,38.77777773,-13,-9.3333333,-5.2,5.1111111,-7.8,-14.4444444,8.4,9.11111111,-25.2,-30.11111112,3.4,1.66666666,2.6,2.44444445,1.2,0.666666667,-1.8,-0.666666666
2969,55314,CAR,DET,away,49,35,FALSE,14,84,2011,11,-4.75,-6.88888889,2.5,5.88888889,29.25,40,-22.5,5.4444445,51.75,34.55555554,63,43.2222222,81.5,40.1111111,-18.5,3.1111112,28.25,9.55555555,-18.5,-10.44444445,1,1.66666666,5.75,1.77777778,-0.75,-1,0,0.333333334
2970,55315,TB,GB,away,35,26,FALSE,9,61,2011,11,-19.5,-18.22222223,8.25,5.22222222,-62,-78.8888889,-33.25,-72.6666666,-28.75,-6.22222218,34,16.4444444,10.25,-20.5555556,23.75,37,41,33.55555555,-14,0.44444444,-5.5,-4,-0.25,1.11111111,0,-0.666666666,1.25,0.777777778
2971,55320,ARI,SF,away,23,7,FALSE,16,30,2011,11,-1,-5.55555556,8,8.33333334,-31,8.4444445,32,44.3333333,-63,-35.8888889,56,45,-3.25,-4.8888889,59.25,49.88888888,5,12.55555556,40.75,3.88888889,3.75,1.55555556,4.25,4.66666667,-0.5,-1,0,0.777777778
2972,55319,SEA,STL,away,7,24,TRUE,17,31,2011,11,-0.9,3.44444444,-2,-2.33333334,-21.2,-10.8888888,9.25,12.3333333,-30.45,-23.22222227,-16.05,-19.4444445,-5.4,25.2222222,-10.65,-44.6666666,33.8,5,20.65,3.22222222,-3.45,-1.66666667,1.25,-0.33333334,0.75,0.444444445,0.35,0.333333334
2973,55321,SD,CHI,away,31,20,FALSE,11,51,2011,11,-8.5,-2.33333333,13.5,4.55555555,32.25,68.8888889,85,80.4444445,-52.75,-11.5555556,56.75,-45,-18.5,-66.2222223,75.25,21.2222222,34,0.44444445,-3.75,1.66666666,2.75,6,3,-0.88888889,-1,-0.777777778,1.25,1.111111111
2974,55322,PHI,NYG,away,10,17,TRUE,7,27,2011,11,1,0.22222222,-4.25,-0.88888888,-9,46.6666666,-92,-35.7777777,83,82.44444448,-16.75,-19.3333333,9.25,-17.7777777,-26,-1.5555556,3.5,1.77777778,-1.75,-13.66666667,-0.25,3.22222222,0,-0.66666667,0.25,-0.555555555,0.5,0.888888889
2975,55323,KC,NE,away,34,3,FALSE,31,37,2011,11,-7.5,-13.11111111,-3.25,2,-42.25,-125.2222222,-85.5,-143.7777778,43.25,18.5555555,-27.5,-47.6666667,-80.5,-78.5555556,53,30.8888889,7,-6.22222222,26.5,-6.55555555,-2.5,-7.44444445,-5.5,-4.22222222,0.5,-0.222222222,-0.5,0.222222222
2976,55324,GB,DET,away,15,27,TRUE,12,42,2011,12,8.75,5.4,-1.75,-0.7,-1,33,7.75,31.9,-8.75,1.1,87.75,64.5,98.25,96,-10.5,-31.5,-29.75,-27.2,12,-14.9,2,1.5,2.25,2.5,-0.5,-0.1,-1.75,-0.4
2977,55325,MIA,DAL,away,20,19,FALSE,1,39,2011,12,-3.4,-5.7,-5.4,-2,-106.2,-86,-56.2,-76.5,-50,-9.5,-40.4,21.4,1,23.5,-41.4,-2.1,-10,-11.4,3.2,18.6,-2.4,-1.8,-2.2,-0.8,-1.2,-1.3,0.2,-0.1
2978,55326,SF,BAL,away,16,6,FALSE,10,22,2011,12,0.65,0,-9,-3.1,31.9,-21.4,-28.75,-56,60.65,34.6,-18.55,18.6,18.5,37.9,-37.05,-19.3,-7.15,7.5,-30.3,-12.4,-1.65,-1.8,-1.05,0.5,1.6,0.5,-1.05,-0.9
2979,55331,BUF,NYJ,away,28,24,FALSE,4,52,2011,12,-8.5,0.9,5,3.6,-41.75,32.1,-24,3.7,-17.75,28.4,7,55.4,-1.25,49.9,8.25,5.5,-8.25,-8.7,-18,-0.2,-7,1,3,4,-0.5,0,0.5,-0.2
2980,55328,CLE,CIN,away,23,20,FALSE,3,43,2011,12,-13.95,-9.1,-5.8,-0.2,-47.45,-31.1,-45.2,-18.3,-2.25,-12.8,-70.2,-5.3,-131.15,-55.7,60.95,50.4,-7.1,1.2,-18.2,-5.4,-1.95,0.2,-1.2,0.8,-0.25,-0.3,-0.35,-0.1
2981,55330,HOU,JAC,away,13,20,TRUE,7,33,2011,12,19.75,14.8,-1.5,-1.4,185.75,146.7,96,108.7,89.75,38,-81.25,-30.5,-43.5,-10.6,-37.75,-19.9,-17,2.2,-14,-12.8,6,5.9,-4.5,-0.5,0.5,0.6,-0.25,-0.4
2982,55327,MIN,ATL,away,24,14,FALSE,10,38,2011,12,-5.25,-3.5,15,5.8,-75,-45.2,-83,-67.7,8,22.5,93.25,20.6,34,5.6,59.25,15,8.5,6.8,-13.75,-9.7,-5,-4.5,8.25,3,0.25,-0.3,1,-0.2
2983,55332,ARI,STL,away,20,23,TRUE,3,43,2011,12,4.6,7,1,-1.1,-7.8,12,23.8,25.8,-31.6,-13.8,67.8,22.9,66.6,44.5,1.2,-21.6,17.8,7.7,31.2,8.4,0.6,0.6,5.6,3.2,0,0.1,0,0.4
2984,55329,CAR,IND,away,19,27,TRUE,8,46,2011,12,16.25,9.4,-3.5,-1.4,112.75,125.2,91.5,94.6,21.25,30.6,10.25,-15.8,28,-10.9,-17.75,-4.9,36.75,33.9,25.5,9.1,6.25,6.7,0.75,-1.8,1.5,0.4,-0.5,-0.1
2985,55333,TB,TEN,away,23,17,FALSE,6,40,2011,12,-2.35,-2.1,10.55,7.3,39.15,26.9,45.9,4.6,-6.75,22.3,22.1,41.2,3.7,32,18.4,9.2,-15.55,-4.2,-23,-4,-0.2,1.4,-0.15,0.4,0,0.1,1.5,0.7
2986,55335,WAS,SEA,away,17,23,TRUE,6,40,2011,12,-2,-0.8,7,-0.4,-25.8,14.2,22.6,25,-48.4,-10.8,55.8,5.7,29.8,-11.4,26,17.1,-42.2,-25.2,3.8,10.2,0.8,2.2,-0.4,-1.9,-1,-0.4,0.6,0.5
2987,55334,CHI,OAK,away,25,20,FALSE,5,45,2011,12,11.75,3.3,-7.25,-4.7,-41.5,-43.6,-25.25,-3.7,-16.25,-39.9,-0.5,0.2,88.5,30,-89,-29.8,-51.75,-35,-21.5,-6.6,-1.25,-2,-2.25,-4.2,1.5,0.5,-1.5,-0.7
2988,55336,NE,PHI,away,20,38,TRUE,18,58,2011,12,4,5.6,0,-1,-21.25,11.1,52.25,68.2,-73.5,-57.1,53.25,70.8,35.25,77,18,-6.2,3.5,5.9,3,15.1,0,1.3,5.25,4.3,0.5,0.4,-0.5,-0.9
2989,55337,DEN,SD,away,13,16,TRUE,3,29,2011,12,-3.2,-3.1,-8.6,-1.2,-49.4,-81,-176.6,-134.1,127.2,53.1,-52,20.3,-21.6,30.6,-30.4,-10.3,-4.2,2.7,-0.4,-1.2,-3.4,-5.1,-2.4,1.4,-0.6,-0.1,-1.8,-0.7
2990,55338,PIT,KC,away,9,13,TRUE,4,22,2011,12,11.85,7.6,-1.15,-7.3,82.8,73.6,112.2,87.7,-29.4,-14.1,-68.1,-85.8,11.9,-46.4,-80,-39.4,-4.25,-1,-32.05,-7.2,5.95,4.9,1.15,-2.2,-1.2,-1,-0.8,-0.2
2991,55339,NYG,NO,away,49,24,FALSE,25,73,2011,12,-15.5,-8.5,1,0,-55,-74.6,4.25,-40.3,-59.25,-34.3,-10.25,0.7,13.75,-0.8,-24,1.5,-1,5.4,-25.5,1.2,-5.25,-4.8,-1.5,-0.4,1,1.3,0.75,0.1
2992,55340,PHI,SEA,away,31,14,FALSE,17,45,2011,13,4.8,6.54545454,0.4,1.72727273,62.6,126.0909091,34.4,64.0909091,28.2,62.00000005,25.2,4.0909091,27.6,-5.0909091,-2.4,9.1818182,-39,-22,-29.6,-14.54545454,4.2,6.90909091,0.4,-0.36363637,-0.8,-0.272727272,0,0.545454546
2993,55349,NYJ,WAS,away,19,34,TRUE,15,53,2011,13,7.6,6.63636363,1.05,1.72727273,44.7,-7.2727273,-7.75,-21.2727272,52.45,14.00000004,-14.15,-11.9090909,12.5,-8.0909091,-26.65,-3.8181818,-20.05,-2.45454545,18.2,-7.54545454,5.4,-0.09090909,-0.65,0.54545455,-0.2,0.545454545,0.05,-0.272727273
2994,55342,KC,CHI,away,3,10,TRUE,7,13,2011,13,-19.9,-12.27272727,2.5,3,-36.4,-34.9090909,-12.5,-33.8181818,-23.9,-1.0909091,7.2,-10.0909091,-55.4,-45.1818182,62.6,35.09090906,-9.6,-4.90909091,17.55,3.81818181,-1.35,-1.18181818,0.1,0.54545454,-1.6,-0.545454546,0.45,0.727272727
2995,55341,TEN,BUF,away,17,23,TRUE,6,40,2011,13,8.2,-3.18181818,-11.4,-6.27272728,28.2,-26.0909091,9.6,6.7272727,18.6,-32.81818186,43.6,-14.2727273,29.6,-14.5454545,14,0.2727273,25,22.90909091,11.8,-0.45454545,1.4,-2.63636364,0.8,-0.36363636,0.8,-0.272727273,-0.8,-0.272727272
2996,55345,OAK,MIA,away,34,14,FALSE,20,48,2011,13,0.6,4.36363637,12,6.18181818,87.95,56.9090909,64.25,17.9090909,23.7,39,51.3,28.6363637,-44,-8.0909091,95.3,36.7272727,36.2,41.18181818,6.15,0.63636363,2.2,1.63636364,1.5,3.72727273,1.3,1,0.95,0.454545454
2997,55343,BAL,CLE,away,10,24,TRUE,14,34,2011,13,9.8,9.72727273,0.6,-3.09090909,61,39.7272727,75.4,37.8181818,-14.4,1.90909091,-24.4,-21.0909091,39,25.8181818,-63.4,-46.90909095,4.6,0.18181818,35,27.72727273,5.2,1.54545455,-2,-1.09090909,0.6,0.909090909,0,0.454545454
2998,55347,CIN,PIT,away,35,7,FALSE,28,42,2011,13,3.9,2.36363637,4.3,2.45454546,-14.85,-39.9090909,-31.8,-38.7272727,16.95,-1.1818181,67.8,30.1818182,48.45,33.7272727,19.35,-3.54545454,3,-1.27272728,31,4.27272727,-4.15,-3.90909091,0.85,0.09090909,-0.55,0.454545455,0.1,-0.454545454
2999,55346,DET,NO,away,31,17,FALSE,14,48,2011,13,-0.25,-4.18181818,3.75,-0.54545455,-0.75,-72.9090909,-1,-51.7272727,0.25,-21.1818182,-87,-41.5454545,-91,-51.7272727,4,10.1818182,-10.5,14.18181819,-11.25,12.36363636,0.5,-4.18181818,-6.25,-2.36363637,1,1.090909091,2.25,0.272727272
3000,55348,CAR,TB,away,19,38,TRUE,19,57,2011,13,4.5,4.81818182,0,1.27272728,27.75,58.7272727,-15.75,24.8181818,43.5,33.9090909,-10.25,-24.5454545,13.5,-22.2727273,-23.75,-2.2727272,26.75,10.36363637,0.5,1.81818182,4,3.63636364,0.5,-1.54545455,0.25,-0.363636363,-0.5,-0.363636364
3001,55344,ATL,HOU,away,17,10,FALSE,7,27,2011,13,-2.5,-3.09090909,4,4.36363637,76.75,-13.8181818,122.75,20.1818182,-46,-34,60.25,60.8181818,83.75,69.6363637,-23.5,-8.81818182,-7.25,0,23.25,14.36363636,6.75,2.36363637,2,2,-1.5,-0.454545454,0,0.545454546
3002,55350,DEN,MIN,away,32,35,TRUE,3,67,2011,13,3.1,0.63636364,-8.25,-3.18181818,32,-2.0909091,-76.2,-26.4545455,108.2,24.3636364,-6.85,-2.5454545,-9.6,-23.4545455,2.75,20.90909086,9.9,-5.45454546,-1,4.63636363,-0.2,0.27272727,-1.8,-1.36363637,-0.25,-0.090909091,-0.95,0.363636363
3003,55352,GB,NYG,away,35,38,TRUE,3,73,2011,13,18.4,11.81818182,-4.5,-4.54545454,-17.45,29.6363637,-37.15,14.1818181,19.7,15.45454546,6.1,11.7272728,28.4,36,-22.3,-24.2727273,-10.15,-11.45454546,14.25,-6.27272728,0.3,1.27272727,0.75,0.54545454,0.45,0.272727273,-1.1,-0.636363636
3004,55351,DAL,ARI,away,19,13,FALSE,6,32,2011,13,4.8,5.18181819,-1.2,-2.81818182,71.2,74.3636364,77.2,65.2727272,-6,9.0909091,11,-42.9090909,8.6,-19.7272727,2.4,-23.1818182,-3,-11.27272727,-31.2,-23.36363637,2,2.18181818,0,-2.81818182,0.4,0.636363636,-1.4,-0.545454546
3005,55353,STL,SF,away,26,0,FALSE,26,26,2011,13,-2.2,-11.09090909,7,9.90909091,-27.2,-13.0909091,-20.6,10.2727273,-6.6,-23.3636363,14.6,45.3636364,-38,-38.7272727,52.6,84.09090905,-5,-2.18181818,10.6,-2.45454546,-0.2,-0.54545455,0,2.18181818,-0.8,-1,1,0.727272727
3006,55354,IND,NE,away,31,24,FALSE,7,55,2011,13,-19.45,-16.45454545,7.9,9.45454546,-95.4,-149.4545455,-108.9,-138.0909091,13.5,-11.3636364,-50.45,-20.4545454,-98.5,-69.2727273,48.05,48.8181818,-9.35,-16.90909091,-0.75,-9.27272727,-6.9,-9.63636364,-3.1,-0.45454546,-1.25,-1,1.25,0.545454545
3007,55355,SD,JAC,away,14,38,TRUE,24,52,2011,13,8.1,10.09090909,12.55,6.81818182,133.65,136,143.35,144.8181818,-9.7,-8.8181818,105.45,44.8181818,80.05,21.9090909,25.4,22.9090909,-1.25,3.54545455,-11.5,-3.63636364,4,7.36363637,4.7,2.81818182,-0.35,-0.090909091,1.4,0.909090909
3008,55356,CLE,PIT,away,14,3,FALSE,11,17,2011,14,-9.4,-7.75,6,3.75,-56.65,-77.25,-54.1,-59.25,-2.55,-17.99999997,80.45,50.8333333,-11.85,-3.25,92.3,54.08333333,-1.35,-1.16666666,-5.2,-6.5,-5.8,-4.25,4.35,1.75,-1.25,0.083333333,-0.05,-0.416666666
3009,55366,NE,WAS,away,27,34,TRUE,7,61,2011,14,14.8,13.33333334,-6,-0.75,85,103.5833334,61.6,83.8333334,23.4,19.75,95.6,86.8333333,104.2,101.75,-8.6,-14.9166667,-17.8,-2.08333333,-12,-4.83333333,5.4,6.08333333,4.8,5.75,1.2,0.666666667,-1.4,-1.083333333
3010,55361,OAK,GB,away,46,16,FALSE,30,62,2011,14,-15.2,-12.16666667,1.8,3.83333334,-9.8,-37.75,-32.4,-81.3333333,22.6,43.5833333,-47.4,-24.5,-114,-59.75,66.6,35.25,53.6,48.83333333,-4.4,3.66666667,-3.4,-2.58333334,-2,1.25,-0.2,-0.5,1,0.833333333
3011,55364,KC,NYJ,away,37,10,FALSE,27,47,2011,14,-16.6,-10.58333334,-2,0.66666666,-37.8,-10.9166667,-40.6,-30.6666666,2.8,19.75,-6,26.6666667,-54.4,9.25,48.4,17.4166666,2.6,0.83333333,-26.2,-5.16666667,-4.6,-1.75,-0.4,0.66666667,-0.2,-0.166666667,-0.4,0.083333333
3012,55359,HOU,CIN,away,19,20,TRUE,1,39,2011,14,7,3.66666666,-14.4,-5.08333333,-2.4,50.0833334,-61.8,5.5833333,59.4,44.5,-70.85,-32.5833334,-36.5,-26.9166666,-34.35,-5.66666666,-15.8,-5.08333333,-9.55,-3,0.15,2.66666667,-5.5,-1.33333334,1.45,0.666666667,-0.85,-0.416666666
3013,55357,IND,BAL,away,24,10,FALSE,14,34,2011,14,-8.95,-10.16666667,10.1,13.83333333,-61.1,-51.9166667,-28.05,-36.0833334,-33.05,-15.8333333,35.5,100.0833334,-20.8,44.6666667,56.3,55.4166667,-3.2,-11.08333333,-24.95,-21,-3.7,-3.83333334,4.45,6,-0.65,-1.083333334,1.05,0.333333334
3014,55360,MIN,DET,away,34,28,FALSE,6,62,2011,14,-5,-7.25,0.25,4.41666667,-117.75,-54.75,-105,-87.25,-12.75,32.5,-21,17.6666667,-44,38.8333334,23,-21.1666667,-16.25,-9.08333334,8.5,-13.5,-6.5,-2.91666667,1.25,2.25,0,-0.583333334,-1,-0.166666667
3015,55358,ATL,CAR,away,23,31,TRUE,8,54,2011,14,-3.55,-1.75,-13.05,-6.66666667,40.9,-34.0833333,79.2,-10,-38.3,-24.0833333,-89.5,-33.1666667,-36.7,9.0833333,-52.8,-42.25,-25.65,-19.16666666,-2.8,1.66666667,1.2,0.08333334,-5.35,-1.66666667,-0.95,0.083333334,-0.55,-0.083333333
3016,55363,PHI,MIA,away,10,26,TRUE,16,36,2011,14,-9.4,2.08333333,15.2,5.16666667,39.2,92.5,34.6,53.75,4.6,38.75,76.2,2.5833333,34.2,-19.3333333,42,21.91666663,-5.8,3.16666667,-20,-16.91666666,0.2,4.08333333,2.8,0.25,-0.2,0.416666666,1.8,1.166666667
3017,55362,TB,JAC,away,41,14,FALSE,27,55,2011,14,3.9,5.5,13.25,7.58333334,50.05,80.75,71.8,100.6666667,-21.75,-19.91666663,99.1,89.6666666,46.65,59.5833334,52.45,30.0833334,9.4,21.5,-16.45,-11.08333333,-1.6,2.41666666,7.55,5.91666666,-0.05,0.333333333,1.65,0.75
3018,55365,NO,TEN,away,17,22,TRUE,5,39,2011,14,11.25,12,3.2,3.33333334,122.15,129.3333334,122.9,102.8333333,-0.75,26.49999997,100.85,23.4166667,116.75,30.6666667,-15.9,-7.25,-0.6,-17,18.8,8.58333333,4.95,7.58333333,6.7,0.25,-1,-0.75,-1.15,-0.083333333
3019,55367,SF,ARI,away,21,19,FALSE,2,40,2011,14,2.4,4.66666667,-6.4,-9,11.8,-1.3333334,14.2,-22.5,-2.4,21.1666667,-74.8,-67.0833333,-16.2,-19.5,-58.6,-47.58333337,17.8,-0.25,-28.6,-7.5,0.8,-0.16666667,-4,-5.16666666,1.2,1.083333333,-1.2,-1.083333334
3020,55368,CHI,DEN,away,13,10,FALSE,3,23,2011,14,-0.4,2.91666667,0,-4.16666666,-18,11.1666667,61,51.0833334,-79,-39.9166667,-35.4,-7.0833334,3.4,14.3333333,-38.8,-21.41666667,-19.6,-2.5,-9.6,-2,1.6,0.25,-4,-2.58333333,1,0.75,1.4,-0.083333333
3021,55369,BUF,SD,away,37,10,FALSE,27,47,2011,14,-11.8,-0.75,5.4,1.25,-72.6,-41.5,-56.4,-48.5833333,-16.2,7.0833334,-46.6,28.5833333,-37,31.25,-9.6,-2.6666667,4.6,-4.83333334,3.2,-3.25,-3,-2.75,0.6,2.58333334,0,0.583333333,0.6,-0.333333333
3022,55370,NYG,DAL,away,34,37,TRUE,3,71,2011,14,-2.8,0.33333334,13.8,5.91666667,15.8,-7.6666666,49.6,23.4166667,-33.8,-31.0833333,98.6,56.8333333,85.8,30.3333333,12.8,26.5,-20.2,-5.66666667,5,20.41666667,1.6,0.75,5.2,2.08333333,-0.2,0.083333334,1.4,0.166666666
3023,55371,STL,SEA,away,30,13,FALSE,17,43,2011,14,-10.8,-6.33333333,4,4.16666667,-63.2,-14.5,-10.6,-9.8333334,-52.6,-4.66666663,-9.4,24.6666666,-51.8,-30,42.4,54.6666666,-29.8,-11,-0.4,-1.66666666,-1,0.33333334,-3.2,-0.16666667,-1.4,-0.666666667,0.8,0.083333334
3024,55372,JAC,ATL,away,41,14,FALSE,27,55,2011,15,-3.2,-8.23076923,-1.6,-1.15384616,-107.8,-105.7692307,-127.8,-113.4615384,20,7.6923077,-33.2,-34.1538462,-54,-50.2307693,20.8,16.07692312,1.8,-4.53846154,8.6,6.69230769,-4,-6,-2,-2.07692307,1.6,0.23076923,0,-0.076923077
3025,55373,DAL,TB,away,15,31,TRUE,16,46,2011,15,10.6,6.53846153,-13.6,-6.84615384,62,58.9230769,56,42.6923077,6,16.2307692,-12.8,-44.3076923,39.2,-5.8461538,-52,-38.4615385,-2.6,-12.76923077,-3.8,-11.15384616,5.4,2.69230769,-2,-2.15384615,0.2,0.153846154,-3.2,-1
3026,55381,CIN,STL,away,13,20,TRUE,7,33,2011,15,7.4,10.15384615,3,-4.30769231,98.4,39.1538461,66.6,31.9230769,31.8,7.2307692,-12.8,-49.1538461,24.2,8.1538462,-37,-57.3076923,6,-3.92307693,-25.8,-7.46153846,2.6,0.76923076,2.8,-1.69230769,0,0.230769231,0,-0.23076923
3027,55374,MIA,BUF,away,23,30,TRUE,7,53,2011,15,10.4,-2.46153846,-18,-7.30769231,-10.2,-32,-40.2,-32.0769231,30,0.0769231,-67.4,-29.1538462,22.4,11.1538461,-89.8,-40.30769232,35.2,8.15384615,14.6,9.53846154,-0.4,-1.23076923,-3.2,-2.61538462,1.2,-0.769230769,-1,-0.384615384
3028,55377,TEN,IND,away,27,13,FALSE,14,40,2011,15,8,6.30769231,-8.35,-10.07692307,59.85,40.0769231,12.15,41.3846153,47.7,-1.30769231,29,-23.5384616,56.85,-0.4615384,-27.85,-23.0769231,35.65,30.30769231,7.05,4.92307692,1.4,1.38461538,-2.4,-1.46153846,1,0.692307692,-0.8,-0.692307692
3029,55380,WAS,NYG,away,10,23,TRUE,13,33,2011,15,-4.8,-7.3076923,-6.6,-4.53846154,-66,-56.5384616,-85.2,-64.6153846,19.2,8.07692308,-112.6,-58.2307692,-82.6,-43.9230769,-30,-14.3076923,24.4,4.76923077,6.2,3.53846154,-3.2,-2.23076923,-4.6,-3.76923076,-0.2,-0.615384615,0.4,0.76923077
3030,55375,SEA,CHI,away,14,38,TRUE,24,52,2011,15,4.6,-4.23076923,-1.4,0.3076923,30,-16.5384615,17.6,-1,12.4,-15.5384615,-25.6,-23.076923,-31.8,-25.8461538,6.2,2.7692308,23.8,15.23076924,10.4,4.92307692,1.4,-0.76923077,2.4,1.38461538,0,-0.230769231,-1,0.076923076
