,game_id,team,home_score,away_score,win,margin,total_pts,year,week
2179,57366,GB,17,30,False,13,47,2017,9
2180,57367,ARI,16,22,False,6,38,2017,10
2181,57368,BUF,10,47,False,37,57,2017,10
2182,57369,CHI,16,23,False,7,39,2017,10
2183,57370,DET,38,24,True,14,62,2017,10
2184,57371,IND,17,20,False,3,37,2017,10
2185,57372,JAX,20,17,True,3,37,2017,10
2186,57373,TB,15,10,True,5,25,2017,10
2187,57374,TEN,24,20,True,4,44,2017,10
2188,57375,WAS,30,38,False,8,68,2017,10
2189,57376,LA,33,7,True,26,40,2017,10
2190,57377,ATL,27,7,True,20,34,2017,10
2191,57378,SF,31,21,True,10,52,2017,10
2192,57379,DEN,16,41,False,25,57,2017,10
2193,57380,CAR,45,21,True,24,66,2017,10
2194,57381,PIT,40,17,True,23,57,2017,11
2195,57382,CHI,24,27,False,3,51,2017,11
2196,57383,CLE,7,19,False,12,26,2017,11
2197,57384,GB,0,23,False,23,23,2017,11
2198,57385,HOU,31,21,True,10,52,2017,11
2199,57386,MIN,24,7,True,17,31,2017,11
2200,57387,NO,34,31,True,3,65,2017,11
2201,57388,NYG,12,9,True,3,21,2017,11
2202,57389,LAC,54,24,True,30,78,2017,11
2203,57390,DEN,17,20,False,3,37,2017,11
2204,57391,OAK,8,33,False,25,41,2017,11
2205,57392,DAL,9,37,False,28,46,2017,11
2206,57241,MIA,20,30,False,10,50,2017,11
2207,57393,SEA,31,34,False,3,65,2017,11
2208,57394,DET,23,30,False,7,53,2017,12
2209,57395,DAL,6,28,False,22,34,2017,12
2210,57396,WAS,20,10,True,10,30,2017,12
2211,57397,ATL,34,20,True,14,54,2017,12
2212,57398,CIN,30,16,True,14,46,2017,12
2213,57399,IND,16,20,False,4,36,2017,12
2214,57400,KC,10,16,False,6,26,2017,12
2215,57401,NE,35,17,True,18,52,2017,12
2216,57402,NYJ,27,35,False,8,62,2017,12
2217,57403,PHI,31,3,True,28,34,2017,12
2218,57404,LA,26,20,True,6,46,2017,12
2219,57405,SF,13,24,False,11,37,2017,12
2220,57406,ARI,27,24,True,3,51,2017,12
2221,57407,OAK,21,14,True,7,35,2017,12
2222,57408,PIT,31,28,True,3,59,2017,12
2223,57409,BAL,23,16,True,7,39,2017,12
2224,57410,DAL,38,14,True,24,52,2017,13
2225,57411,ATL,9,14,False,5,23,2017,13
2226,57412,BAL,44,20,True,24,64,2017,13
2227,57413,BUF,3,23,False,20,26,2017,13
2228,57414,CHI,14,15,False,1,29,2017,13
2229,57415,GB,26,20,True,6,46,2017,13
2230,57416,JAX,30,10,True,20,40,2017,13
2231,57417,MIA,35,9,True,26,44,2017,13
2232,57418,NO,31,21,True,10,52,2017,13
2233,57419,NYJ,38,31,True,7,69,2017,13
2234,57420,TEN,24,13,True,11,37,2017,13
2235,57421,LAC,19,10,True,9,29,2017,13
2236,57422,ARI,16,32,False,16,48,2017,13
2237,57423,OAK,24,17,True,7,41,2017,13
2238,57424,SEA,24,10,True,14,34,2017,13
2239,57425,CIN,20,23,False,3,43,2017,13
2240,57426,ATL,20,17,True,3,37,2017,14
2241,57427,BUF,13,7,True,6,20,2017,14
2242,57428,CAR,31,24,True,7,55,2017,14
2243,57429,CIN,7,33,False,26,40,2017,14
2244,57430,CLE,21,27,False,6,48,2017,14
2245,57431,HOU,16,26,False,10,42,2017,14
2246,57432,JAX,30,24,True,6,54,2017,14
2247,57433,KC,26,15,True,11,41,2017,14
2248,57434,TB,21,24,False,3,45,2017,14
2249,57435,ARI,12,7,True,5,19,2017,14
2250,57436,DEN,23,0,True,23,23,2017,14
2251,57437,LAC,30,13,True,17,43,2017,14
2252,57438,LA,35,43,False,8,78,2017,14
2253,57439,NYG,10,30,False,20,40,2017,14
2254,57440,PIT,39,38,True,1,77,2017,14
2255,57441,MIA,27,20,True,7,47,2017,14
2256,57442,IND,13,25,False,12,38,2017,15
2257,57443,DET,20,10,True,10,30,2017,15
2258,57444,KC,30,13,True,17,43,2017,15
2259,57445,BUF,24,16,True,8,40,2017,15
2260,57446,CAR,31,24,True,7,55,2017,15
2261,57447,CLE,10,27,False,17,37,2017,15
2262,57448,JAX,45,7,True,38,52,2017,15
2263,57449,MIN,34,7,True,27,41,2017,15
2264,57450,NO,31,19,True,12,50,2017,15
2265,57451,NYG,29,34,False,5,63,2017,15
2266,57452,WAS,20,15,True,5,35,2017,15
2267,57453,SEA,7,42,False,35,49,2017,15
2268,57454,PIT,24,27,False,3,51,2017,15
2269,57455,SF,25,23,True,2,48,2017,15
2270,57456,OAK,17,20,False,3,37,2017,15
2271,57457,TB,21,24,False,3,45,2017,15
2272,57458,BAL,23,16,True,7,39,2017,16
2273,57459,GB,0,16,False,16,16,2017,16
2274,57460,CAR,22,19,True,3,41,2017,16
2275,57461,CHI,20,3,True,17,23,2017,16
2276,57462,CIN,26,17,True,9,43,2017,16
2277,57463,KC,29,13,True,16,42,2017,16
2278,57464,NE,37,16,True,21,53,2017,16
2279,57465,NO,23,13,True,10,36,2017,16
2280,57466,NYJ,7,14,False,7,21,2017,16
2281,57467,TEN,23,27,False,4,50,2017,16
2282,57468,WAS,27,11,True,16,38,2017,16
2283,57469,SF,44,33,True,11,77,2017,16
2284,57470,ARI,23,0,True,23,23,2017,16
2285,57471,DAL,12,21,False,9,33,2017,16
2286,57472,HOU,6,34,False,28,40,2017,16
2287,57473,PHI,19,10,True,9,29,2017,16
2288,57474,ATL,22,10,True,12,32,2017,17
2289,57475,BAL,27,31,False,4,58,2017,17
2290,57476,DET,35,11,True,24,46,2017,17
2291,57477,IND,22,13,True,9,35,2017,17
2292,57478,MIA,16,22,False,6,38,2017,17
2293,57479,MIN,23,10,True,13,33,2017,17
2294,57480,NE,26,6,True,20,32,2017,17
2295,57481,NYG,18,10,True,8,28,2017,17
2296,57482,PHI,0,6,False,6,6,2017,17
2297,57483,PIT,28,24,True,4,52,2017,17
2298,57484,TB,31,24,True,7,55,2017,17
2299,57485,TEN,15,10,True,5,25,2017,17
2300,57486,DEN,24,27,False,3,51,2017,17
2301,57487,LAC,30,10,True,20,40,2017,17
2302,57488,LA,13,34,False,21,47,2017,17
2303,57489,SEA,24,26,False,2,50,2017,17
2304,54467,TEN,13,10,False,3,23,2009,1
2305,54468,MIA,19,7,False,12,26,2009,1
2306,54469,KC,38,24,False,14,62,2009,1
2307,54470,PHI,10,38,True,28,48,2009,1
2308,54471,DEN,7,12,True,5,19,2009,1
2309,54472,MIN,20,34,True,14,54,2009,1
2310,54473,NYJ,7,24,True,17,31,2009,1
2311,54474,JAC,14,12,False,2,26,2009,1
2312,54475,DET,45,27,False,18,72,2009,1
2313,54476,DAL,21,34,True,13,55,2009,1
2314,54477,SF,16,20,True,4,36,2009,1
2315,54478,WAS,23,17,False,6,40,2009,1
2316,54479,STL,28,0,False,28,28,2009,1
2317,54480,CHI,21,15,False,6,36,2009,1
2318,54481,BUF,25,24,False,1,49,2009,1
2319,54482,SD,20,24,True,4,44,2009,1
2320,54483,CAR,28,20,False,8,48,2009,2
2321,54484,MIN,13,27,True,14,40,2009,2
2322,54485,CIN,24,31,True,7,55,2009,2
2323,54486,ARI,17,31,True,14,48,2009,2
2324,54487,OAK,10,13,True,3,23,2009,2
2325,54488,NE,16,9,False,7,25,2009,2
2326,54489,NO,22,48,True,26,70,2009,2
2327,54490,HOU,31,34,True,3,65,2009,2
2328,54491,STL,9,7,False,2,16,2009,2
2329,54492,TB,33,20,False,13,53,2009,2
2330,54493,SEA,23,10,False,13,33,2009,2
2331,54494,PIT,17,14,False,3,31,2009,2
2332,54495,CLE,27,6,False,21,33,2009,2
2333,54496,BAL,26,31,True,5,57,2009,2
2334,54497,NYG,31,33,True,2,64,2009,2
2335,54498,IND,23,27,True,4,50,2009,2
2336,54504,CLE,34,3,False,31,37,2009,3
2337,54505,PIT,23,20,False,3,43,2009,3
2338,54506,WAS,19,14,False,5,33,2009,3
2339,54507,JAC,24,31,True,7,55,2009,3
2340,54508,SF,27,24,False,3,51,2009,3
2341,54509,ATL,26,10,False,16,36,2009,3
2342,54510,KC,34,14,False,20,48,2009,3
2343,54511,GB,17,36,True,19,53,2009,3
2344,54512,NYG,0,24,True,24,24,2009,3
2345,54513,NO,7,27,True,20,34,2009,3
2346,54514,CHI,19,25,True,6,44,2009,3
2347,54499,TEN,24,17,False,7,41,2009,3
2348,54500,DEN,3,23,True,20,26,2009,3
2349,54501,MIA,23,13,False,10,36,2009,3
2350,54502,IND,10,31,True,21,41,2009,3
2351,54503,CAR,21,7,False,14,28,2009,3
2352,54515,DET,48,24,False,24,72,2009,4
2353,54516,CIN,20,23,True,3,43,2009,4
2354,54517,OAK,29,6,False,23,35,2009,4
2355,54518,SEA,34,17,False,17,51,2009,4
2356,54519,TEN,37,17,False,20,54,2009,4
2357,54520,NYG,16,27,True,11,43,2009,4
2358,54521,BAL,27,21,False,6,48,2009,4
2359,54522,TB,16,13,False,3,29,2009,4
2360,54523,BUF,38,10,False,28,48,2009,4
2361,54524,NYJ,24,10,False,14,34,2009,4
2362,54525,DAL,17,10,False,7,27,2009,4
2363,54526,STL,35,0,False,35,35,2009,4
2364,54527,SD,38,28,False,10,66,2009,4
2365,54528,GB,30,23,False,7,53,2009,4
2366,54529,CIN,14,17,True,3,31,2009,5
2367,54530,CLE,3,6,True,3,9,2009,5
2368,54531,WAS,20,17,False,3,37,2009,5
2369,54532,PIT,20,28,True,8,48,2009,5
2370,54533,DAL,20,26,True,6,46,2009,5
2371,54534,OAK,44,7,False,37,51,2009,5
2372,54535,TB,33,14,False,19,47,2009,5
2373,54536,MIN,10,38,True,28,48,2009,5
2374,54537,ATL,10,45,True,35,55,2009,5
2375,54538,HOU,28,21,False,7,49,2009,5
2376,54539,NE,20,17,False,3,37,2009,5
2377,54540,JAC,41,0,False,41,41,2009,5
2378,54541,IND,9,31,True,22,40,2009,5
2379,54542,NYJ,31,27,False,4,58,2009,5
2380,54543,HOU,17,28,True,11,45,2009,6
2381,54544,DET,26,0,False,26,26,2009,6
2382,54545,STL,23,20,False,3,43,2009,6
2383,54546,BAL,33,31,False,2,64,2009,6
2384,54547,NYG,48,27,False,21,75,2009,6
2385,54548,CLE,27,14,False,13,41,2009,6
2386,54549,CAR,21,28,True,7,49,2009,6
2387,54550,KC,6,14,True,8,20,2009,6
2388,54551,PHI,13,9,False,4,22,2009,6
2389,54552,ARI,3,27,True,24,30,2009,6
2390,54553,TEN,59,0,False,59,59,2009,6
2391,54554,BUF,13,16,True,3,29,2009,6
2392,54555,CHI,21,14,False,7,35,2009,6
2393,54556,DEN,23,34,True,11,57,2009,6
2394,54557,CHI,45,10,False,35,55,2009,7
2395,54558,GB,3,31,True,28,34,2009,7
2396,54559,SF,24,21,False,3,45,2009,7
2397,54560,SD,7,37,True,30,44,2009,7
2398,54561,MIN,27,17,False,10,44,2009,7
2399,54562,IND,6,42,True,36,48,2009,7
2400,54563,NE,7,35,True,28,42,2009,7
2401,54564,BUF,9,20,True,11,29,2009,7
2402,54565,NYJ,0,38,True,38,38,2009,7
2403,54566,ATL,37,21,False,16,58,2009,7
2404,54567,NO,34,46,True,12,80,2009,7
2405,54568,ARI,17,24,True,7,41,2009,7
2406,54569,PHI,17,27,True,10,44,2009,7
2407,54570,DEN,30,7,False,23,37,2009,8
2408,54571,HOU,10,31,True,21,41,2009,8
2409,54572,CLE,30,6,False,24,36,2009,8
2410,54573,SEA,38,17,False,21,55,2009,8
2411,54574,STL,10,17,True,7,27,2009,8
2412,54575,MIN,26,38,True,12,64,2009,8
2413,54576,SF,18,14,False,4,32,2009,8
2414,54577,MIA,25,30,True,5,55,2009,8
2415,54578,OAK,24,16,False,8,40,2009,8
2416,54579,JAC,30,13,False,17,43,2009,8
2417,54580,CAR,21,34,True,13,55,2009,8
2418,54581,NYG,40,17,False,23,57,2009,8
2419,54582,ATL,35,27,False,8,62,2009,8
2420,54583,WAS,31,17,False,14,48,2009,9
2421,54584,ARI,21,41,True,20,62,2009,9
2422,54585,BAL,17,7,False,10,24,2009,9
2423,54586,HOU,20,17,False,3,37,2009,9
2424,54587,KC,24,21,False,3,45,2009,9
2425,54588,MIA,27,17,False,10,44,2009,9
2426,54589,GB,38,28,False,10,66,2009,9
2427,54590,CAR,30,20,False,10,50,2009,9
2428,54591,DET,32,20,False,12,52,2009,9
2429,54592,SD,20,21,True,1,41,2009,9
2430,54593,TEN,27,34,True,7,61,2009,9
2431,54594,DAL,16,20,True,4,36,2009,9
2432,54595,PIT,10,28,True,18,38,2009,9
2433,54596,CHI,10,6,False,4,16,2009,10
2434,54597,ATL,28,19,False,9,47,2009,10
2435,54598,TB,25,23,False,2,48,2009,10
2436,54599,DET,27,10,False,17,37,2009,10
2437,54600,JAC,22,24,True,2,46,2009,10
2438,54601,CIN,12,18,True,6,30,2009,10
2439,54602,NO,23,28,True,5,51,2009,10
2440,54603,BUF,41,17,False,24,58,2009,10
2441,54604,DEN,27,17,False,10,44,2009,10
2442,54605,KC,10,16,True,6,26,2009,10
2443,54606,SEA,31,20,False,11,51,2009,10
2444,54607,DAL,17,7,False,10,24,2009,10
2445,54608,PHI,31,23,False,8,54,2009,10
2446,54609,NE,35,34,False,1,69,2009,10
2447,54610,BAL,0,16,True,16,16,2009,10
2448,54611,MIA,17,24,True,7,41,2009,11
2449,54612,IND,15,17,True,2,32,2009,11
2450,54613,WAS,7,6,False,1,13,2009,11
2451,54614,CLE,38,37,False,1,75,2009,11
2452,54615,SF,30,24,False,6,54,2009,11
2453,54616,BUF,18,15,False,3,33,2009,11
2454,54617,PIT,27,24,False,3,51,2009,11
2455,54618,SEA,35,9,False,26,44,2009,11
2456,54619,ATL,34,31,False,3,65,2009,11
2457,54620,NO,7,38,True,31,45,2009,11
2458,54621,ARI,13,21,True,8,34,2009,11
2459,54622,SD,3,32,True,29,35,2009,11
2460,54623,NYJ,31,14,False,17,45,2009,11
2461,54624,CIN,20,17,False,3,37,2009,11
2462,54625,PHI,20,24,True,4,44,2009,11
2463,54626,TEN,17,20,True,3,37,2009,11
2464,54627,GB,12,34,True,22,46,2009,12
2465,54628,OAK,24,7,False,17,31,2009,12
2466,54629,NYG,26,6,False,20,32,2009,12
2467,54630,TB,20,17,False,3,37,2009,12
2468,54631,MIA,31,14,False,17,45,2009,12
2469,54632,CLE,16,7,False,9,23,2009,12
2470,54633,IND,27,35,True,8,62,2009,12
2471,54634,CHI,36,10,False,26,46,2009,12
2472,54635,CAR,17,6,False,11,23,2009,12
2473,54636,WAS,27,24,False,3,51,2009,12
2474,54637,SEA,17,27,True,10,44,2009,12
2475,54638,ARI,20,17,False,3,37,2009,12
2476,54639,KC,43,14,False,29,57,2009,12
2477,54640,JAC,20,3,False,17,23,2009,12
2478,54641,PIT,20,17,False,3,37,2009,12
2479,54642,NE,38,17,False,21,55,2009,12
2480,54643,NYJ,13,19,True,6,32,2009,13
2481,54644,PHI,7,34,True,27,41,2009,13
2482,54645,TB,16,6,False,10,22,2009,13
2483,54646,STL,17,9,False,8,26,2009,13
2484,54647,DET,23,13,False,10,36,2009,13
2485,54648,TEN,27,17,False,10,44,2009,13
2486,54649,HOU,23,18,False,5,41,2009,13
2487,54650,DEN,13,44,True,31,57,2009,13
2488,54651,OAK,24,27,True,3,51,2009,13
2489,54652,NO,30,33,True,3,63,2009,13
2490,54653,SD,23,30,True,7,53,2009,13
2491,54654,MIN,30,17,False,13,47,2009,13
2492,54655,DAL,31,24,False,7,55,2009,13
2493,54656,SF,20,17,False,3,37,2009,13
2494,54657,NE,22,21,False,1,43,2009,13
2495,54658,BAL,27,14,False,13,41,2009,13
2496,54659,PIT,13,6,False,7,19,2009,14
2497,54660,NO,23,26,True,3,49,2009,14
2498,54661,DET,48,3,False,45,51,2009,14
2499,54662,GB,14,21,True,7,35,2009,14
2500,54663,SEA,34,7,False,27,41,2009,14
2501,54664,DEN,28,16,False,12,44,2009,14
2502,54665,MIA,10,14,True,4,24,2009,14
2503,54666,BUF,10,16,True,6,26,2009,14
2504,54667,CIN,30,10,False,20,40,2009,14
2505,54668,CAR,20,10,False,10,30,2009,14
2506,54669,NYJ,3,26,True,23,29,2009,14
2507,54670,STL,47,7,False,40,54,2009,14
2508,54671,WAS,13,34,True,21,47,2009,14
2509,54672,SD,17,20,True,3,37,2009,14
2510,54673,PHI,38,45,True,7,83,2009,14
2511,54674,ARI,24,9,False,15,33,2009,14
2512,54675,IND,31,35,True,4,66,2009,15
2513,54676,DAL,17,24,True,7,41,2009,15
2514,54677,CHI,31,7,False,24,38,2009,15
2515,54678,NE,10,17,True,7,27,2009,15
2516,54679,ARI,24,31,True,7,55,2009,15
2517,54680,CLE,34,41,True,7,75,2009,15
2518,54681,ATL,7,10,True,3,17,2009,15
2519,54682,SF,27,13,False,14,40,2009,15
2520,54683,GB,37,36,False,1,73,2009,15
2521,54684,HOU,13,16,True,3,29,2009,15
2522,54685,MIA,27,24,False,3,51,2009,15
2523,54686,OAK,19,20,True,1,39,2009,15
2524,54687,CIN,27,24,False,3,51,2009,15
2525,54688,TB,7,24,True,17,31,2009,15
2526,54689,MIN,26,7,False,19,33,2009,15
2527,54690,NYG,12,45,True,33,57,2009,15
2528,54691,SD,17,42,True,25,59,2009,16
2529,54692,BUF,31,3,False,28,34,2009,16
2530,54693,KC,17,10,False,7,27,2009,16
2531,54694,OAK,23,9,False,14,32,2009,16
2532,54695,SEA,48,10,False,38,58,2009,16
2533,54696,HOU,20,27,True,7,47,2009,16
2534,54697,CAR,9,41,True,32,50,2009,16
2535,54698,JAC,35,7,False,28,42,2009,16
2536,54699,TB,17,20,True,3,37,2009,16
2537,54700,DEN,30,27,False,3,57,2009,16
2538,54701,BAL,23,20,False,3,43,2009,16
2539,54702,STL,31,10,False,21,41,2009,16
2540,54703,DET,20,6,False,14,26,2009,16
2541,54704,NYJ,15,29,True,14,44,2009,16
2542,54705,DAL,0,17,True,17,17,2009,16
2543,54706,MIN,36,30,False,6,66,2009,16
2544,54707,IND,30,7,False,23,37,2009,17
2545,54708,NO,23,10,False,13,33,2009,17
2546,54709,JAC,23,17,False,6,40,2009,17
2547,54710,PHI,24,0,False,24,24,2009,17
2548,54711,CHI,23,37,True,14,60,2009,17
2549,54712,NE,34,27,False,7,61,2009,17
2550,54713,PIT,24,30,True,6,54,2009,17
2551,54714,NYG,44,7,False,37,51,2009,17
2552,54715,CIN,37,0,False,37,37,2009,17
2553,54716,SF,6,28,True,22,34,2009,17
2554,54717,ATL,10,20,True,10,30,2009,17
2555,54718,GB,7,33,True,26,40,2009,17
2556,54719,KC,24,44,True,20,68,2009,17
2557,54720,BAL,13,21,True,8,34,2009,17
2558,54721,WAS,23,20,False,3,43,2009,17
2559,54722,TEN,13,17,True,4,30,2009,17
2560,54863,MIN,14,9,False,5,23,2010,1
2561,54871,CLE,17,14,False,3,31,2010,1
2562,54864,MIA,10,15,True,5,25,2010,1
2563,54868,CIN,38,24,False,14,62,2010,1
2564,54866,IND,34,24,False,10,58,2010,1
2565,54867,DEN,24,17,False,7,41,2010,1
2566,54872,OAK,38,13,False,25,51,2010,1
2567,54869,CAR,31,18,False,13,49,2010,1
2568,54865,DET,19,14,False,5,33,2010,1
2569,54874,ARI,13,17,True,4,30,2010,1
2570,54870,ATL,15,9,False,6,24,2010,1
2571,54873,GB,20,27,True,7,47,2010,1
2572,54875,SF,31,6,False,25,37,2010,1
2573,54876,DAL,13,7,False,6,20,2010,1
2574,54877,BAL,9,10,True,1,19,2010,1
2575,54878,SD,21,14,False,7,35,2010,1
2576,54892,HOU,27,30,True,3,57,2010,2
2577,54885,BUF,34,7,False,27,41,2010,2
2578,54886,MIA,10,14,True,4,24,2010,2
2579,54882,KC,14,16,True,2,30,2010,2
2580,54887,PIT,11,19,True,8,30,2010,2
2581,54883,CHI,20,27,True,7,47,2010,2
2582,54884,PHI,32,35,True,3,67,2010,2
2583,54879,ARI,41,7,False,34,48,2010,2
2584,54880,TB,7,20,True,13,27,2010,2
2585,54888,SEA,31,14,False,17,45,2010,2
2586,54889,STL,16,14,False,2,30,2010,2
2587,54890,NE,28,14,False,14,42,2010,2
2588,54881,BAL,15,10,False,5,25,2010,2
2589,54891,JAC,38,13,False,25,51,2010,2
2590,54893,NYG,38,14,False,24,52,2010,2
2591,54894,NO,22,25,True,3,47,2010,2
2592,54902,TEN,10,29,True,19,39,2010,3
2593,54896,CIN,7,20,True,13,27,2010,3
2594,54903,PIT,13,38,True,25,51,2010,3
2595,54900,BUF,38,30,False,8,68,2010,3
2596,54895,CLE,24,17,False,7,41,2010,3
2597,54899,DET,24,10,False,14,34,2010,3
2598,54901,ATL,24,27,True,3,51,2010,3
2599,54905,WAS,30,16,False,14,46,2010,3
2600,54897,DAL,13,27,True,14,40,2010,3
2601,54898,SF,31,10,False,21,41,2010,3
2602,54904,PHI,3,28,True,25,31,2010,3
2603,54907,IND,13,27,True,14,40,2010,3
2604,54906,OAK,24,23,False,1,47,2010,3
2605,54908,SD,27,20,False,7,47,2010,3
2606,54909,NYJ,23,31,True,8,54,2010,3
2607,54910,GB,20,17,False,3,37,2010,3
2608,54912,NYJ,14,38,True,24,52,2010,4
2609,54913,CIN,23,20,False,3,43,2010,4
2610,54916,BAL,14,17,True,3,31,2010,4
2611,54918,DEN,20,26,True,6,46,2010,4
2612,54914,DET,28,26,False,2,54,2010,4
2613,54911,SF,16,14,False,2,30,2010,4
2614,54915,CAR,16,14,False,2,30,2010,4
2615,54917,SEA,20,3,False,17,23,2010,4
2616,54919,IND,31,28,False,3,59,2010,4
2617,54920,HOU,24,31,True,7,55,2010,4
2618,54921,WAS,12,17,True,5,29,2010,4
2619,54922,ARI,41,10,False,31,51,2010,4
2620,54923,CHI,17,3,False,14,20,2010,4
2621,54924,NE,14,41,True,27,55,2010,4
2622,54926,JAC,26,36,True,10,62,2010,5
2623,54925,DEN,31,17,False,14,48,2010,5
2624,54931,KC,19,9,False,10,28,2010,5
2625,54933,GB,16,13,False,3,29,2010,5
2626,54930,STL,44,6,False,38,50,2010,5
2627,54927,CHI,6,23,True,17,29,2010,5
2628,54928,TB,21,24,True,3,45,2010,5
2629,54929,ATL,10,20,True,10,30,2010,5
2630,54932,NYG,10,34,True,24,44,2010,5
2631,54934,NO,30,20,False,10,50,2010,5
2632,54935,TEN,27,34,True,7,61,2010,5
2633,54936,SD,35,27,False,8,62,2010,5
2634,54937,PHI,24,27,True,3,51,2010,5
2635,54938,MIN,29,20,False,9,49,2010,5
2636,54940,MIA,20,23,True,3,43,2010,6
2637,54946,SD,20,17,False,3,37,2010,6
2638,54942,BAL,23,20,False,3,43,2010,6
2639,54945,CLE,28,10,False,18,38,2010,6
2640,54941,KC,35,31,False,4,66,2010,6
2641,54943,DET,28,20,False,8,48,2010,6
2642,54944,ATL,31,17,False,14,48,2010,6
2643,54939,SEA,20,23,True,3,43,2010,6
2644,54947,NO,6,31,True,25,37,2010,6
2645,54948,NYJ,20,24,True,4,44,2010,6
2646,54949,OAK,17,9,False,8,26,2010,6
2647,54950,DAL,24,21,False,3,45,2010,6
2648,54951,IND,24,27,True,3,51,2010,6
2649,54952,TEN,3,30,True,27,33,2010,6
2650,54953,CIN,39,32,False,7,71,2010,7
2651,54818,PIT,22,23,True,1,45,2010,7
2652,54954,BUF,37,34,False,3,71,2010,7
2653,54817,JAC,42,20,False,22,62,2010,7
2654,54819,CLE,17,30,True,13,47,2010,7
2655,54816,WAS,14,17,True,3,31,2010,7
2656,54955,SF,23,20,False,3,43,2010,7
2657,54820,STL,18,17,False,1,35,2010,7
2658,54821,PHI,37,19,False,18,56,2010,7
2659,54822,ARI,22,10,False,12,32,2010,7
2660,54823,NE,20,23,True,3,43,2010,7
2661,54824,OAK,14,59,True,45,73,2010,7
2662,54825,MIN,28,24,False,4,52,2010,7
2663,54826,NYG,35,41,True,6,76,2010,7
2664,54833,DEN,24,16,False,8,40,2010,8
2665,54828,JAC,17,35,True,18,52,2010,8
2666,54827,MIA,14,22,True,8,36,2010,8
2667,54830,BUF,13,10,False,3,23,2010,8
2668,54829,WAS,37,25,False,12,62,2010,8
2669,54832,CAR,20,10,False,10,30,2010,8
2670,54831,GB,0,9,True,9,9,2010,8
2671,54834,TEN,33,25,False,8,58,2010,8
2672,54835,MIN,28,18,False,10,46,2010,8
2673,54837,TB,35,38,True,3,73,2010,8
2674,54836,SEA,33,3,False,30,36,2010,8
2675,54838,PIT,20,10,False,10,30,2010,8
2676,54839,HOU,30,17,False,13,47,2010,8
2677,54845,NYJ,20,23,True,3,43,2010,9
2678,54841,MIA,26,10,False,16,36,2010,9
2679,54844,NE,34,14,False,20,48,2010,9
2680,54846,SD,23,29,True,6,52,2010,9
2681,54842,CHI,19,22,True,3,41,2010,9
2682,54847,ARI,27,24,False,3,51,2010,9
2683,54840,TB,27,21,False,6,48,2010,9
2684,54843,NO,3,34,True,31,37,2010,9
2685,54848,NYG,7,41,True,34,48,2010,9
2686,54849,IND,26,24,False,2,50,2010,9
2687,54850,KC,23,20,False,3,43,2010,9
2688,54851,DAL,45,7,False,38,52,2010,9
2689,54852,PIT,21,27,True,6,48,2010,9
2690,54853,BAL,26,21,False,5,47,2010,10
2691,54859,TEN,29,17,False,12,46,2010,10
2692,54856,NYJ,20,26,True,6,46,2010,10
2693,54857,CIN,23,17,False,6,40,2010,10
2694,54858,HOU,31,24,False,7,55,2010,10
2695,54855,MIN,27,13,False,14,40,2010,10
2696,54860,CAR,31,16,False,15,47,2010,10
2697,54854,DET,14,12,False,2,26,2010,10
2698,54861,KC,49,29,False,20,78,2010,10
2699,54862,DAL,20,33,True,13,53,2010,10
2700,54956,SEA,18,36,True,18,54,2010,10
2701,54957,STL,23,20,False,3,43,2010,10
2702,54958,NE,26,39,True,13,65,2010,10
2703,54959,PHI,28,59,True,31,87,2010,10
2704,54960,CHI,0,16,True,16,16,2010,11
2705,54961,BAL,13,37,True,24,50,2010,11
2706,54967,HOU,30,27,False,3,57,2010,11
2707,54962,BUF,31,49,True,18,80,2010,11
2708,54968,OAK,35,3,False,32,38,2010,11
2709,54964,CLE,24,20,False,4,44,2010,11
2710,54963,DET,35,19,False,16,54,2010,11
2711,54966,GB,3,31,True,28,34,2010,11
2712,54970,SEA,34,19,False,15,53,2010,11
2713,54969,WAS,16,19,True,3,35,2010,11
2714,54965,ARI,31,13,False,18,44,2010,11
2715,54971,ATL,17,34,True,17,51,2010,11
2716,54972,TB,0,21,True,21,21,2010,11
2717,54973,IND,31,28,False,3,59,2010,11
2718,54974,NYG,27,17,False,10,44,2010,11
2719,54975,DEN,35,14,False,21,49,2010,11
2720,54976,NE,24,45,True,21,69,2010,12
2721,54977,NO,27,30,True,3,57,2010,12
2722,54978,CIN,26,10,False,16,36,2010,12
2723,54985,JAC,24,20,False,4,44,2010,12
2724,54981,PIT,16,19,True,3,35,2010,12
2725,54984,TEN,20,0,False,20,20,2010,12
2726,54986,MIN,13,17,True,4,30,2010,12
2727,54982,PHI,31,26,False,5,57,2010,12
2728,54979,GB,20,17,False,3,37,2010,12
2729,54980,TB,17,10,False,7,27,2010,12
2730,54983,CAR,24,23,False,1,47,2010,12
2731,54987,KC,24,42,True,18,66,2010,12
2732,54988,MIA,17,33,True,16,50,2010,12
2733,54989,STL,33,36,True,3,69,2010,12
2734,54990,SD,14,36,True,22,50,2010,12
2735,54991,SF,6,27,True,21,33,2010,12
2736,54992,HOU,34,24,False,10,58,2010,13
2737,54998,BUF,38,14,False,24,52,2010,13
2738,54997,CLE,10,13,True,3,23,2010,13
2739,55001,JAC,6,17,True,11,23,2010,13
2740,54996,DEN,10,6,False,4,16,2010,13
2741,54999,WAS,31,7,False,24,38,2010,13
2742,54994,CHI,20,24,True,4,44,2010,13
2743,54995,SF,34,16,False,18,50,2010,13
