fixture_id,away_pick,home_pick,id,lock,user_id,away_score,away_team_id,changeable,home_score,home_team_id,ko_datetime,name,week
664,,,3686,False,13,0,52,True,0,60,2017-10-19 20:25:00+00:00,57326,7
665,,,3687,False,13,0,66,True,0,40,2017-10-22 13:00:00+00:00,57327,7
666,,,3688,False,13,0,41,True,0,42,2017-10-22 13:00:00+00:00,57328,7
667,,,3689,False,13,0,67,True,0,44,2017-10-22 13:00:00+00:00,57329,7
668,,,3690,False,13,0,57,True,0,48,2017-10-22 13:00:00+00:00,57330,7
669,,,3691,False,13,0,51,True,0,50,2017-10-22 13:00:00+00:00,57331,7
670,,,3692,False,13,0,37,True,0,53,2017-10-22 13:00:00+00:00,57332,7
671,,,3693,False,13,0,59,True,0,54,2017-10-22 13:00:00+00:00,57333,7
672,,,3694,False,13,0,39,True,0,55,2017-10-22 13:00:00+00:00,57334,7
673,,,3695,False,13,0,43,True,0,62,2017-10-22 13:00:00+00:00,57335,7
674,,,3696,False,13,0,45,True,0,65,2017-10-22 16:05:00+00:00,57336,7
675,,,3697,False,13,0,46,True,0,63,2017-10-22 16:25:00+00:00,57337,7
676,,,3698,False,13,0,64,True,0,58,2017-10-22 16:25:00+00:00,57338,7
677,,,3699,False,13,0,38,True,0,56,2017-10-22 20:30:00+00:00,57339,7
678,,,3700,False,13,0,68,True,0,61,2017-10-23 20:30:00+00:00,57340,7
679,,,3701,False,13,0,54,True,0,39,2017-10-26 20:25:00+00:00,57341,8
680,,,3702,False,13,0,55,True,0,44,2017-10-29 21:30:00+00:00,57342,8
681,,,3703,False,13,0,60,True,0,40,2017-10-29 13:00:00+00:00,57343,8
682,,,3704,False,13,0,50,True,0,43,2017-10-29 13:00:00+00:00,57344,8
683,,,3705,False,13,0,63,True,0,56,2017-10-29 13:00:00+00:00,57345,8
684,,,3706,False,13,0,42,True,0,57,2017-10-29 13:00:00+00:00,57346,8
685,,,3707,False,13,0,38,True,0,59,2017-10-29 13:00:00+00:00,57347,8
686,,,3708,False,13,0,65,True,0,61,2017-10-29 13:00:00+00:00,57348,8
687,,,3709,False,13,0,41,True,0,66,2017-10-29 13:00:00+00:00,57349,8
688,,,3710,False,13,0,49,True,0,64,2017-10-29 16:05:00+00:00,57350,8
689,,,3711,False,13,0,45,True,0,68,2017-10-29 16:25:00+00:00,57351,8
690,,,3712,False,13,0,62,True,0,47,2017-10-29 20:30:00+00:00,57352,8
691,,,3713,False,13,0,46,True,0,52,2017-10-30 20:30:00+00:00,57353,8
692,,,3714,False,13,0,40,True,0,59,2017-11-02 20:25:00+00:00,57354,9
693,,,3715,False,13,0,38,True,0,41,2017-11-05 13:00:00+00:00,57355,9
694,,,3716,False,13,0,50,True,0,49,2017-11-05 13:00:00+00:00,57356,9
695,,,3717,False,13,0,43,True,0,51,2017-11-05 13:00:00+00:00,57357,9
696,,,3718,False,13,0,66,True,0,57,2017-11-05 13:00:00+00:00,57358,9
697,,,3719,False,13,0,53,True,0,58,2017-11-05 13:00:00+00:00,57359,9
698,,,3720,False,13,0,46,True,0,61,2017-11-05 13:00:00+00:00,57360,9
699,,,3721,False,13,0,39,True,0,67,2017-11-05 13:00:00+00:00,57361,9
700,,,3722,False,13,0,37,True,0,65,2017-11-05 16:05:00+00:00,57362,9
701,,,3723,False,13,0,68,True,0,64,2017-11-05 16:05:00+00:00,57363,9
702,,,3724,False,13,0,52,True,0,45,2017-11-05 16:25:00+00:00,57364,9
703,,,3725,False,13,0,60,True,0,54,2017-11-05 20:30:00+00:00,57365,9
704,,,3726,False,13,0,47,True,0,48,2017-11-06 20:30:00+00:00,57366,9
705,,,3727,False,13,0,64,True,0,37,2017-11-09 20:25:00+00:00,57367,10
706,,,3728,False,13,0,57,True,0,40,2017-11-12 13:00:00+00:00,57368,10
707,,,3729,False,13,0,48,True,0,42,2017-11-12 13:00:00+00:00,57369,10
708,,,3730,False,13,0,44,True,0,47,2017-11-12 13:00:00+00:00,57370,10
709,,,3731,False,13,0,62,True,0,50,2017-11-12 13:00:00+00:00,57371,10
710,,,3732,False,13,0,63,True,0,51,2017-11-12 13:00:00+00:00,57372,10
711,,,3733,False,13,0,59,True,0,66,2017-11-12 13:00:00+00:00,57373,10
712,,,3734,False,13,0,43,True,0,67,2017-11-12 13:00:00+00:00,57374,10
713,,,3735,False,13,0,55,True,0,68,2017-11-12 13:00:00+00:00,57375,10
714,,,3736,False,13,0,49,True,0,53,2017-11-12 16:05:00+00:00,57376,10
715,,,3737,False,13,0,45,True,0,38,2017-11-12 16:25:00+00:00,57377,10
716,,,3738,False,13,0,58,True,0,65,2017-11-12 16:25:00+00:00,57378,10
717,,,3739,False,13,0,56,True,0,46,2017-11-12 20:30:00+00:00,57379,10
718,,,3740,False,13,0,54,True,0,41,2017-11-13 20:30:00+00:00,57380,10
719,,,3741,False,13,0,67,True,0,62,2017-11-16 20:25:00+00:00,57381,11
720,,,3742,False,13,0,47,True,0,42,2017-11-19 13:00:00+00:00,57382,11
721,,,3743,False,13,0,51,True,0,44,2017-11-19 13:00:00+00:00,57383,11
722,,,3744,False,13,0,39,True,0,48,2017-11-19 13:00:00+00:00,57384,11
723,,,3745,False,13,0,37,True,0,49,2017-11-19 13:00:00+00:00,57385,11
724,,,3746,False,13,0,53,True,0,55,2017-11-19 13:00:00+00:00,57386,11
725,,,3747,False,13,0,68,True,0,57,2017-11-19 13:00:00+00:00,57387,11
726,,,3748,False,13,0,52,True,0,58,2017-11-19 13:00:00+00:00,57388,11
727,,,3749,False,13,0,40,True,0,63,2017-11-19 16:05:00+00:00,57389,11
728,,,3750,False,13,0,43,True,0,46,2017-11-19 16:25:00+00:00,57390,11
729,,,3751,False,13,0,56,True,0,60,2017-11-19 16:25:00+00:00,57391,11
730,,,3752,False,13,0,61,True,0,45,2017-11-19 20:30:00+00:00,57392,11
731,,,3753,False,13,0,38,True,0,64,2017-11-20 20:30:00+00:00,57393,11
732,,,3754,False,13,0,55,True,0,47,2017-11-23 00:30:00+00:00,57394,12
